customer_id,last_order,recency_days,frequency,monetary,R_score,F_score,M_score,segment
773,2018-07-29,1616,2,74517.24,2,2,3,Hibernating
774,2019-03-10,1392,2,13663.779999999999,3,2,1,Promising
775,2022-04-13,262,3,134496.74,4,2,4,New Customers
776,2022-08-09,144,3,77990.68999999999,5,2,3,New Customers
779,2021-03-12,659,3,68103.45,4,2,3,New Customers
780,2019-05-01,1340,7,182775.46,3,4,4,Loyal Customers
783,2022-08-18,135,2,26270.58,5,2,2,New Customers
788,2021-12-02,394,9,220443.35,4,4,4,Champions
789,2022-06-28,186,15,233719.21,5,5,4,Champions
790,2021-04-02,638,10,177591.19,4,4,4,Champions
797,2021-10-28,429,6,122272.57999999999,4,4,3,Loyal Customers
799,2019-02-25,1405,7,110678.82,3,4,3,Loyal Customers
801,2017-05-31,2040,8,146643.1,2,4,4,Can't Lose Them
802,2020-08-31,852,4,139330.12,3,3,4,Loyal Customers
803,2017-07-23,1987,3,33763.479999999996,2,2,2,Lost
805,2022-06-28,186,7,157727.07,5,4,4,Champions
807,2020-02-08,1057,2,114122.84,3,2,3,Promising
809,2014-07-17,3089,1,12518.37,1,1,1,Lost
810,2014-08-30,3045,2,44795.11,1,2,2,Lost
811,2021-09-28,459,4,45322.81,4,3,2,Need Attention
812,2019-07-09,1271,1,5043.2,3,1,1,Promising
813,2019-07-12,1268,1,2528.27,3,1,1,Promising
814,2021-09-27,460,2,19793.57,4,2,1,New Customers
819,2018-11-30,1492,1,2265.57,2,1,1,Lost
822,2015-09-11,2668,2,24025.42,1,2,2,Lost
823,2022-05-11,234,7,129618.42,5,4,4,Champions
827,2022-03-05,301,1,20791.92,4,1,1,New Customers
829,2020-09-13,839,1,57404.92,3,1,2,Promising
833,2013-08-07,3433,1,5517.36,1,1,1,Lost
834,2022-03-27,279,2,94506.83,4,2,3,New Customers
842,2019-02-27,1403,1,74698.92,3,1,3,Promising
847,2022-05-25,220,12,327778.76,5,5,5,Champions
848,2022-06-14,200,20,299034.45,5,5,5,Champions
849,2022-05-23,222,16,411986.11,5,5,5,Champions
850,2019-06-09,1301,16,354247.76,3,5,5,Loyal Customers
852,2012-07-12,3824,1,15698.18,1,1,1,Lost
853,2013-07-30,3441,1,12593.84,1,1,1,Lost
854,2017-07-18,1992,2,124449.35,2,2,4,Hibernating
860,2015-09-28,2651,1,6454.48,1,1,1,Lost
862,2015-03-27,2836,1,16537.95,1,1,1,Lost
865,2018-04-11,1725,1,17211.64,2,1,1,Lost
867,2016-03-20,2477,2,13650.35,1,2,1,Lost
868,2022-01-28,337,4,109045.32,4,3,3,Loyal Customers
869,2019-05-24,1317,2,67355.37,3,2,3,Promising
870,2018-04-26,1710,4,57159.64,2,3,2,At Risk
871,2020-09-18,834,3,146534.87,3,2,4,Promising
873,2020-08-15,868,2,46750.23,3,2,2,Promising
874,2019-08-06,1243,1,18718.07,3,1,1,Promising
876,2019-09-16,1202,4,80561.89,3,3,3,Loyal Customers
877,2018-05-09,1697,6,190706.0,2,4,4,Can't Lose Them
879,2020-10-21,801,6,106501.66,3,4,3,Loyal Customers
880,2022-05-25,220,6,181889.12,5,4,4,Champions
881,2018-06-02,1673,2,76556.4,2,2,3,Hibernating
883,2016-08-23,2321,2,37652.5,1,2,2,Lost
890,2017-02-26,2134,1,42967.19,2,1,2,Lost
892,2021-04-29,611,2,66394.48,4,2,3,New Customers
895,2016-07-28,2347,1,36590.05,1,1,2,Lost
896,2022-04-09,266,3,39031.62,4,2,2,New Customers
897,2019-08-20,1229,2,41928.72,3,2,2,Promising
898,2022-07-26,158,6,177011.87,5,4,4,Champions
899,2018-05-30,1676,2,45765.19,2,2,2,Lost
900,2021-12-27,369,2,30289.739999999998,4,2,2,New Customers
902,2016-06-16,2389,1,55384.5,1,1,2,Lost
906,2019-03-25,1377,3,56896.61,3,2,2,Promising
907,2019-03-27,1375,3,27916.020000000004,3,2,2,Promising
908,2014-08-28,3047,1,21399.44,1,1,1,Lost
909,2016-05-07,2429,2,88225.84,1,2,3,Hibernating
910,2015-06-29,2742,1,14382.92,1,1,1,Lost
911,2019-03-10,1392,2,29401.02,3,2,2,Promising
913,2020-08-08,875,2,104537.28,3,2,3,Promising
915,2013-05-30,3502,1,35984.64,1,1,2,Lost
921,2016-09-19,2294,3,22519.89,1,2,1,Lost
923,2022-03-19,287,2,103105.38,4,2,3,New Customers
925,2017-06-09,2031,4,78368.06,2,3,3,At Risk
927,2021-08-02,516,1,6206.22,4,1,1,New Customers
928,2017-02-24,2136,1,32933.2,2,1,2,Lost
929,2012-08-02,3803,1,12701.99,1,1,1,Lost
930,2016-02-26,2500,1,21118.32,1,1,1,Lost
931,2021-01-28,702,5,117730.61,3,3,3,Loyal Customers
932,2018-05-31,1675,2,87312.42,2,2,3,Hibernating
934,2017-09-01,1947,3,60223.89,2,2,3,Hibernating
935,2015-01-10,2912,2,25288.79,1,2,2,Lost
942,2017-03-23,2109,2,16499.79,2,2,1,Lost
944,2021-05-02,608,2,33765.9,4,2,2,New Customers
945,2021-06-29,550,4,69537.2,4,3,3,Loyal Customers
946,2021-08-01,517,7,134538.16,4,4,4,Champions
948,2020-03-16,1020,7,126788.73,3,4,4,Loyal Customers
951,2017-06-05,2035,2,87405.52,2,2,3,Hibernating
960,2016-05-20,2416,1,84283.84,1,1,3,Hibernating
961,2015-04-25,2807,1,16611.96,1,1,1,Lost
965,2015-08-15,2695,1,31606.62,1,1,2,Lost
966,2022-03-01,305,18,363398.96,4,5,5,Champions
967,2018-04-25,1711,7,235958.33000000002,2,4,4,Can't Lose Them
969,2022-12-12,19,23,509435.28,5,5,5,Champions
971,2020-05-17,958,15,291609.3,3,5,5,Loyal Customers
972,2022-05-19,226,17,410791.16000000003,5,5,5,Champions
975,2022-08-11,142,19,401431.15,5,5,5,Champions
976,2015-03-26,2837,1,611.04,1,1,1,Lost
977,2019-09-10,1208,2,13616.21,3,2,1,Promising
979,2022-12-17,14,2,10630.57,5,2,1,New Customers
980,2019-12-31,1096,5,70775.95,3,3,3,Loyal Customers
983,2017-05-13,2058,4,83312.33,2,3,3,At Risk
984,2016-04-24,2442,1,3173.16,1,1,1,Lost
985,2020-12-28,733,5,90825.41,3,3,3,Loyal Customers
989,2016-08-11,2333,1,4107.76,1,1,1,Lost
990,2016-08-11,2333,1,5099.8,1,1,1,Lost
991,2017-12-31,1826,2,88689.81999999999,2,2,3,Hibernating
992,2018-06-12,1663,2,39914.29,2,2,2,Lost
993,2021-03-22,649,1,24347.24,4,1,2,New Customers
994,2021-04-13,627,2,12646.289999999999,4,2,1,New Customers
1001,2022-11-29,32,1,4858.09,5,1,1,New Customers
1012,2020-06-08,936,1,20048.83,3,1,1,Promising
1013,2014-09-07,3037,1,54902.45,1,1,2,Lost
1014,2015-07-07,2734,1,23937.47,1,1,2,Lost
1016,2020-06-04,940,1,42961.62,3,1,2,Promising
1017,2012-07-08,3828,1,33401.76,1,1,2,Lost
1018,2016-07-08,2367,1,31070.05,1,1,2,Lost
1019,2020-06-23,921,1,65169.73,3,1,3,Promising
1021,2014-05-15,3152,1,13377.48,1,1,1,Lost
1022,2022-08-03,150,4,97334.42,5,3,3,Loyal Customers
1024,2017-08-04,1975,3,57976.619999999995,2,2,2,Lost
1025,2021-04-29,611,7,183485.84,4,4,4,Champions
1027,2018-10-22,1531,4,163143.16,2,3,4,At Risk
1029,2021-03-15,656,3,49631.74,4,2,2,New Customers
1030,2019-06-17,1293,3,38977.71,3,2,2,Promising
1031,2014-06-24,3112,1,21213.16,1,1,1,Lost
1032,2021-04-01,639,1,23258.31,4,1,2,New Customers
1033,2022-03-28,278,3,88367.05,4,2,3,New Customers
1034,2016-04-13,2453,1,4085.99,1,1,1,Lost
1035,2017-05-19,2052,2,28105.1,2,2,2,Lost
1037,2015-07-20,2721,1,3988.97,1,1,1,Lost
1041,2022-06-25,189,24,556914.24,5,5,5,Champions
1042,2022-03-30,276,23,311620.11,4,5,5,Champions
1043,2020-04-13,992,23,337326.33,3,5,5,Loyal Customers
1044,2021-07-10,539,27,541930.49,4,5,5,Champions
1046,2022-07-18,166,2,23101.460000000003,5,2,2,New Customers
1053,2021-04-11,629,2,58385.479999999996,4,2,2,New Customers
1054,2016-08-23,2321,2,51113.5,1,2,2,Lost
1059,2019-07-01,1279,1,32835.93,3,1,2,Promising
1060,2015-11-27,2591,1,5889.65,1,1,1,Lost
1062,2016-02-06,2520,1,66251.22,1,1,3,Hibernating
1063,2022-07-21,163,5,170103.1,5,3,4,Loyal Customers
1065,2021-07-13,536,1,9397.23,4,1,1,New Customers
1066,2017-06-17,2023,3,49639.73,2,2,2,Lost
1069,2017-07-21,1989,3,62108.22,2,2,3,Hibernating
1072,2020-04-15,990,2,27527.920000000002,3,2,2,Promising
1073,2020-04-13,992,2,35215.68,3,2,2,Promising
1077,2019-06-15,1295,2,16878.96,3,2,1,Promising
1079,2019-06-18,1292,3,45057.69,3,2,2,Promising
1080,2016-06-16,2389,4,70889.38,1,3,3,At Risk
1082,2013-06-15,3486,1,10658.7,1,1,1,Lost
1084,2014-05-01,3166,2,7286.58,1,2,1,Lost
1086,2021-08-05,513,11,307798.68,4,4,5,Champions
1087,2022-08-02,151,18,442632.46,5,5,5,Champions
1088,2022-06-30,184,12,333809.15,5,5,5,Champions
1089,2022-08-04,149,18,476321.08,5,5,5,Champions
1090,2022-07-26,158,17,272668.02999999997,5,5,5,Champions
1092,2015-12-26,2562,2,28037.59,1,2,2,Lost
1094,2018-08-12,1602,2,72986.88,2,2,3,Hibernating
1095,2019-05-02,1339,2,17955.64,3,2,1,Promising
1096,2021-06-05,574,1,3535.84,4,1,1,New Customers
1098,2016-05-24,2412,1,70147.77,1,1,3,Hibernating
1099,2022-03-28,278,2,76319.75,4,2,3,New Customers
1100,2022-05-19,226,5,103887.26000000001,5,3,3,Loyal Customers
1101,2022-07-13,171,5,121458.13,5,3,3,Loyal Customers
1102,2021-08-20,498,10,178236.44,4,4,4,Champions
1103,2022-04-27,248,11,353866.87,5,4,5,Champions
1104,2022-04-16,259,12,271121.08,4,5,5,Champions
1105,2021-05-17,593,11,192352.8,4,4,4,Champions
1107,2014-06-06,3130,1,12683.55,1,1,1,Lost
1109,2021-12-25,371,6,94069.16,4,4,3,Loyal Customers
1110,2020-04-10,995,2,28612.21,3,2,2,Promising
1113,2022-05-18,227,3,70885.4,5,2,3,New Customers
1119,2018-05-31,1675,1,15546.76,2,1,1,Lost
1126,2018-03-03,1764,2,21611.82,2,2,1,Lost
1130,2016-06-27,2378,2,26435.089999999997,1,2,2,Lost
1131,2018-06-09,1666,8,208618.03999999998,2,4,4,Can't Lose Them
1132,2022-05-24,221,9,239197.03999999998,5,4,4,Champions
1133,2021-09-07,480,7,91886.61,4,4,3,Loyal Customers
1134,2018-05-16,1690,3,130409.85,2,2,4,Hibernating
1138,2018-06-21,1654,1,12045.48,2,1,1,Lost
1141,2020-05-12,963,1,6776.16,3,1,1,Promising
1142,2019-04-22,1349,3,55242.07000000001,3,2,2,Promising
1143,2019-03-28,1374,1,6211.0,3,1,1,Promising
1144,2020-05-03,972,2,63574.32,3,2,3,Promising
1145,2019-06-03,1307,1,2056.08,3,1,1,Promising
1151,2018-03-15,1752,5,144388.03999999998,2,3,4,At Risk
1152,2018-06-27,1648,1,21995.91,2,1,1,Lost
1153,2022-06-22,192,3,57415.70999999999,5,2,2,New Customers
1154,2017-05-31,2040,2,88778.27,2,2,3,Hibernating
1155,2017-12-30,1827,7,73007.92,2,4,3,At Risk
1156,2014-04-02,3195,1,23119.5,1,1,2,Lost
1157,2021-12-15,381,2,8243.88,4,2,1,New Customers
1158,2020-07-15,899,2,7078.9400000000005,3,2,1,Promising
1159,2022-06-10,204,3,160392.28999999998,5,2,4,New Customers
1160,2018-04-28,1708,2,18137.78,2,2,1,Lost
1161,2014-12-01,2952,3,140003.96,1,2,4,Hibernating
1162,2021-05-30,580,2,90284.5,4,2,3,New Customers
1163,2018-07-03,1642,1,22773.43,2,1,2,Lost
1164,2014-07-17,3089,2,35616.33,1,2,2,Lost
1165,2013-11-18,3330,1,19976.48,1,1,1,Lost
1166,2017-03-15,2117,1,15362.8,2,1,1,Lost
1167,2021-02-27,672,6,204665.84999999998,4,4,4,Champions
1168,2014-05-17,3150,2,83675.5,1,2,3,Hibernating
1169,2015-11-16,2602,1,8110.62,1,1,1,Lost
1172,2015-02-20,2871,1,7700.44,1,1,1,Lost
1173,2017-08-06,1973,2,35742.72,2,2,2,Lost
1175,2018-04-27,1709,1,115122.64,2,1,3,Hibernating
1180,2016-06-29,2376,1,8323.46,1,1,1,Lost
1183,2018-09-02,1581,3,14302.060000000001,2,2,1,Lost
1185,2017-06-26,2014,3,70987.78,2,2,3,Hibernating
1186,2013-09-26,3383,1,7735.47,1,1,1,Lost
1191,2016-10-29,2254,1,71475.88,2,1,3,Hibernating
1192,2019-10-12,1176,1,6123.45,3,1,1,Promising
1193,2018-06-18,1657,2,7391.01,2,2,1,Lost
1194,2015-04-14,2818,2,82688.73,1,2,3,Hibernating
1195,2014-06-27,3109,1,14891.45,1,1,1,Lost
1207,2022-06-12,202,1,15025.32,5,1,1,New Customers
1212,2022-07-27,157,2,12208.63,5,2,1,New Customers
1220,2020-05-16,959,1,4725.06,3,1,1,Promising
1223,2018-02-07,1788,1,37237.97,2,1,2,Lost
1225,2016-05-31,2405,3,81862.45,1,2,3,Hibernating
1228,2022-03-29,277,1,38064.44,4,1,2,New Customers
1231,2022-07-27,157,9,148471.92,5,4,4,Champions
1232,2022-07-25,159,21,317326.17,5,5,5,Champions
1233,2022-03-26,280,14,309216.35,4,5,5,Champions
1235,2021-10-08,449,7,60520.07,4,4,3,Loyal Customers
1236,2014-06-29,3107,2,31046.65,1,2,2,Lost
1237,2018-06-27,1648,1,2920.76,2,1,1,Lost
1238,2021-10-15,442,2,28364.48,4,2,2,New Customers
1239,2018-06-17,1658,1,38473.12,2,1,2,Lost
1240,2016-08-29,2315,1,26231.46,1,1,2,Lost
1241,2022-06-06,208,5,187513.45,5,3,4,Loyal Customers
1242,2021-04-28,612,4,90807.18,4,3,3,Loyal Customers
1243,2014-04-30,3167,1,29740.06,1,1,2,Lost
1244,2016-04-11,2455,2,37254.05,1,2,2,Lost
1245,2020-08-24,859,5,104109.22,3,3,3,Loyal Customers
1247,2021-04-27,613,1,41265.35,4,1,2,New Customers
1251,2015-09-04,2675,1,32715.65,1,1,2,Lost
1253,2020-08-19,864,1,40942.65,3,1,2,Promising
1256,2012-07-31,3805,1,30365.76,1,1,2,Lost
1258,2022-05-13,232,1,18600.72,5,1,1,New Customers
1261,2022-03-20,286,6,130198.55,4,4,4,Champions
1262,2021-11-26,400,2,19935.82,4,2,1,New Customers
1263,2022-06-03,211,7,233824.92,5,4,4,Champions
1265,2020-09-16,836,4,58516.83,3,3,2,Need Attention
1266,2018-08-16,1598,1,50839.74,2,1,2,Lost
1275,2015-06-02,2769,1,24096.74,1,1,2,Lost
1276,2021-01-31,699,11,157391.04,3,4,4,Loyal Customers
1277,2020-08-29,854,11,174958.7,3,4,4,Loyal Customers
1278,2020-10-13,809,14,274027.3,3,5,5,Loyal Customers
1280,2019-07-19,1261,15,365209.03,3,5,5,Loyal Customers
1281,2021-11-09,417,3,23975.61,4,2,2,New Customers
1282,2019-06-17,1293,4,59495.67,3,3,3,Loyal Customers
1283,2022-11-10,51,6,247880.71000000002,5,4,4,Champions
1284,2019-12-30,1097,2,8292.33,3,2,1,Promising
1285,2021-08-23,495,5,124028.88,4,3,4,Loyal Customers
1290,2017-11-11,1876,1,5047.08,2,1,1,Lost
1295,2014-06-10,3126,1,27180.64,1,1,2,Lost
1302,2015-08-13,2697,3,39246.98,1,2,2,Lost
1305,2021-10-20,437,5,124306.66,4,3,4,Loyal Customers
1312,2016-04-30,2436,1,7902.04,1,1,1,Lost
1315,2016-06-06,2399,1,64027.38,1,1,3,Hibernating
1316,2016-04-25,2441,1,8558.51,1,1,1,Lost
1319,2014-06-26,3110,1,9024.42,1,1,1,Lost
1323,2017-05-17,2054,1,69367.34,2,1,3,Hibernating
1326,2022-10-08,84,1,18086.48,5,1,1,New Customers
1330,2019-02-25,1405,1,14818.29,3,1,1,Promising
1332,2014-05-31,3136,2,24508.9,1,2,2,Lost
1333,2015-06-08,2763,2,34809.94,1,2,2,Lost
1334,2017-10-18,1900,4,115462.41,2,3,3,At Risk
1335,2020-03-10,1026,2,26925.58,3,2,2,Promising
1336,2021-02-25,674,3,31407.940000000002,4,2,2,New Customers
1340,2021-02-28,671,1,3190.5,4,1,1,New Customers
1346,2018-03-21,1746,1,3651.59,2,1,1,Lost
1349,2015-04-06,2826,2,8710.16,1,2,1,Lost
1350,2018-05-13,1693,2,10882.68,2,2,1,Lost
1352,2015-05-09,2793,1,10755.17,1,1,1,Lost
1357,2017-06-03,2037,1,30481.62,2,1,2,Lost
1361,2021-12-01,395,4,59852.47,4,3,3,Loyal Customers
1364,2021-04-21,619,2,42994.23,4,2,2,New Customers
1368,2013-12-15,3303,1,3850.78,1,1,1,Lost
1369,2019-04-30,1341,4,73136.54000000001,3,3,3,Loyal Customers
1372,2018-04-27,1709,1,3267.12,2,1,1,Lost
1374,2018-05-01,1705,1,802.29,2,1,1,Lost
1376,2021-12-26,370,2,17369.65,4,2,1,New Customers
1377,2020-07-23,891,3,50377.53999999999,3,2,2,Promising
1379,2017-10-23,1895,1,16956.63,2,1,1,Lost
1380,2022-08-25,128,3,98353.59,5,2,3,New Customers
1383,2013-05-31,3501,1,15464.36,1,1,1,Lost
1385,2018-10-05,1548,1,17704.86,2,1,1,Lost
1386,2018-11-30,1492,2,55698.57,2,2,2,Lost
1388,2020-07-06,908,2,41804.37,3,2,2,Promising
1390,2013-05-28,3504,1,34829.52,1,1,2,Lost
1391,2021-05-12,598,3,43698.03,4,2,2,New Customers
1392,2017-09-27,1921,1,35214.19,2,1,2,Lost
1393,2018-09-23,1560,5,138957.27000000002,2,3,4,At Risk
1394,2021-09-01,486,3,48754.93,4,2,2,New Customers
1396,2022-05-19,226,23,665674.12,5,5,5,Champions
1397,2022-05-25,220,19,638629.77,5,5,5,Champions
1398,2022-05-19,226,12,369284.49,5,5,5,Champions
1399,2022-07-06,178,22,507482.22,5,5,5,Champions
1400,2022-03-27,279,22,455002.9,4,5,5,Champions
1401,2022-06-03,211,3,49069.75,5,2,2,New Customers
1402,2020-03-21,1015,6,127487.98999999999,3,4,4,Loyal Customers
1405,2018-07-27,1618,2,37136.11,2,2,2,Lost
1406,2020-04-24,981,1,67276.86,3,1,3,Promising
1410,2019-05-02,1339,2,68167.3,3,2,3,Promising
1411,2019-12-28,1099,13,246649.19,3,5,4,Loyal Customers
1412,2018-04-30,1706,7,129536.77,2,4,4,Can't Lose Them
1413,2020-02-08,1057,12,414241.27,3,5,5,Loyal Customers
1414,2022-06-14,200,6,162921.97,5,4,4,Champions
1415,2022-12-23,8,11,245184.07,5,4,4,Champions
1417,2022-04-12,263,1,11225.35,4,1,1,New Customers
1421,2021-11-02,424,14,333674.36,4,5,5,Champions
1422,2016-10-16,2267,4,151713.1,1,3,4,At Risk
1424,2022-03-16,290,8,224303.15,4,4,4,Champions
1425,2015-09-26,2653,8,230744.93,1,4,4,Can't Lose Them
1426,2022-05-25,220,15,431933.65,5,5,5,Champions
1427,2021-03-19,652,19,287806.07,4,5,5,Champions
1429,2021-08-26,492,14,224914.85,4,5,4,Champions
1430,2019-07-19,1261,16,319974.33,3,5,5,Loyal Customers
1432,2021-09-11,476,19,443053.39999999997,4,5,5,Champions
1433,2022-04-18,257,25,642995.81,4,5,5,Champions
1434,2021-04-23,617,24,519415.57999999996,4,5,5,Champions
1435,2022-04-26,249,23,371040.43,5,5,5,Champions
1436,2020-09-01,851,2,33226.86,3,2,2,Promising
1437,2022-07-19,165,4,140447.38,5,3,4,Loyal Customers
1439,2017-06-13,2027,3,46795.5,2,2,2,Lost
1441,2020-03-24,1012,1,49204.06,3,1,2,Promising
1443,2018-06-27,1648,1,9948.96,2,1,1,Lost
1445,2014-04-29,3168,1,43664.8,1,1,2,Lost
1447,2016-08-23,2321,6,103371.95,1,4,3,At Risk
1449,2022-10-17,75,7,194696.03,5,4,4,Champions
1450,2018-12-12,1480,7,154118.79,2,4,4,Can't Lose Them
1451,2015-03-14,2849,1,13362.09,1,1,1,Lost
1452,2018-06-17,1658,3,83871.52,2,2,3,Hibernating
1453,2016-06-28,2377,2,19220.879999999997,1,2,1,Lost
1457,2015-10-28,2621,1,3645.3,1,1,1,Lost
1458,2019-07-24,1256,3,105022.45000000001,3,2,3,Promising
1459,2022-03-22,284,3,84965.01000000001,4,2,3,New Customers
1460,2021-07-01,548,3,70602.31,4,2,3,New Customers
1466,2022-04-23,252,5,103423.12,5,3,3,Loyal Customers
1468,2022-03-07,299,9,87987.02,4,4,3,Loyal Customers
1470,2020-07-02,912,6,61500.07,3,4,3,Loyal Customers
1472,2020-08-29,854,7,168981.46,3,4,4,Loyal Customers
1473,2019-12-10,1117,10,217244.6,3,4,4,Loyal Customers
1475,2019-09-12,1206,3,26280.68,3,2,2,Promising
1477,2021-07-18,531,6,170792.9,4,4,4,Champions
1478,2021-08-18,500,7,140632.03,4,4,4,Champions
1479,2022-04-21,254,6,119669.9,5,4,3,Loyal Customers
1481,2021-07-11,538,12,291221.26,4,5,5,Champions
1482,2022-11-09,52,11,177640.03,5,4,4,Champions
1483,2020-08-30,853,14,185480.69,3,5,4,Loyal Customers
1484,2021-05-22,588,17,320667.9,4,5,5,Champions
1485,2022-10-22,70,12,222756.55,5,5,4,Champions
1486,2016-10-29,2254,2,83425.34,2,2,3,Hibernating
1487,2019-04-26,1345,5,94324.14,3,3,3,Loyal Customers
1488,2020-08-30,853,6,123421.01999999999,3,4,4,Loyal Customers
1489,2020-06-29,915,5,147406.34,3,3,4,Loyal Customers
1490,2019-06-11,1299,1,10219.48,3,1,1,Promising
1492,2017-03-27,2105,1,16258.26,2,1,1,Lost
1494,2013-03-14,3579,1,32424.7,1,1,2,Lost
1497,2020-04-20,985,1,10830.57,3,1,1,Promising
1503,2017-10-25,1893,2,58572.72,2,2,2,Lost
1504,2015-05-21,2781,2,68365.38,1,2,3,Hibernating
1507,2016-05-28,2408,1,18599.52,1,1,1,Lost
1511,2014-07-05,3101,1,23406.19,1,1,2,Lost
1516,2021-07-24,525,2,128136.20999999999,4,2,4,New Customers
1517,2016-09-01,2312,3,41311.68,1,2,2,Lost
1518,2018-05-02,1704,4,26294.0,2,3,2,At Risk
1519,2021-04-25,615,2,61541.020000000004,4,2,3,New Customers
1520,2016-08-29,2315,5,69461.57,1,3,3,At Risk
1522,2016-02-06,2520,2,60070.61,1,2,3,Hibernating
1523,2017-06-11,2029,1,23537.0,2,1,2,Lost
1528,2017-06-19,2021,1,4035.08,2,1,1,Lost
1531,2022-08-29,124,13,231921.66,5,5,4,Champions
1533,2019-04-07,1364,9,179291.6,3,4,4,Loyal Customers
1534,2022-05-03,242,15,313901.23,5,5,5,Champions
1538,2018-08-26,1588,3,27163.989999999998,2,2,2,Lost
1539,2013-11-28,3320,1,19911.87,1,1,1,Lost
1540,2017-06-18,2022,1,47069.2,2,1,2,Lost
1542,2022-05-19,226,9,303120.51,5,4,5,Champions
1543,2022-04-15,260,6,283083.16000000003,4,4,5,Champions
1544,2022-02-23,311,5,128652.4,4,3,4,Loyal Customers
1545,2022-05-29,216,5,76894.65,5,3,3,Loyal Customers
1548,2017-06-02,2038,5,74148.03,2,3,3,At Risk
1550,2012-12-28,3655,1,7604.55,1,1,1,Lost
1552,2022-10-31,61,17,351589.45,5,5,5,Champions
1553,2022-03-24,282,19,622015.8,4,5,5,Champions
1554,2022-03-12,294,11,209373.61,4,4,4,Champions
1555,2021-12-23,373,16,406396.89,4,5,5,Champions
1557,2022-06-16,198,4,57960.17,5,3,2,Need Attention
1558,2016-08-11,2333,3,43754.82,1,2,2,Lost
1559,2015-06-30,2741,2,25143.79,1,2,2,Lost
1561,2015-04-02,2830,2,25651.449999999997,1,2,2,Lost
1562,2015-06-22,2749,2,94076.40999999999,1,2,3,Hibernating
1563,2015-05-24,2778,2,99480.12,1,2,3,Hibernating
1564,2022-08-29,124,1,19724.22,5,1,1,New Customers
1566,2017-04-16,2085,1,1239.44,2,1,1,Lost
1570,2013-12-17,3301,1,52897.88,1,1,2,Lost
1573,2014-12-30,2923,1,4195.13,1,1,1,Lost
1578,2021-02-26,673,5,129444.91,4,3,4,Loyal Customers
1579,2016-07-01,2374,2,29035.82,1,2,2,Lost
1585,2015-04-18,2814,1,9961.85,1,1,1,Lost
1586,2016-04-20,2446,2,20869.5,1,2,1,Lost
1587,2019-05-02,1339,6,109477.64,3,4,3,Loyal Customers
1588,2022-04-18,257,5,95744.95999999999,4,3,3,Loyal Customers
1589,2020-05-17,958,4,29629.659999999996,3,3,2,Need Attention
1593,2014-10-30,2984,1,25455.84,1,1,2,Lost
1596,2014-11-09,2974,1,12309.56,1,1,1,Lost
1599,2020-06-18,926,1,40318.04,3,1,2,Promising
1602,2018-05-07,1699,1,38148.81,2,1,2,Lost
1605,2018-04-14,1722,1,7101.47,2,1,1,Lost
1607,2022-02-07,327,14,556258.37,4,5,5,Champions
1609,2021-12-31,365,13,264738.07,4,5,4,Champions
1610,2017-08-01,1978,11,244344.91,2,4,4,Can't Lose Them
1611,2022-04-05,270,5,75423.39,4,3,3,Loyal Customers
1612,2019-06-11,1299,4,81960.79000000001,3,3,3,Loyal Customers
1613,2018-07-31,1614,1,91931.91,2,1,3,Hibernating
1614,2016-12-03,2219,3,95328.38,2,2,3,Hibernating
1615,2021-11-28,398,5,128337.95,4,3,4,Loyal Customers
1617,2022-06-04,210,2,41348.520000000004,5,2,2,New Customers
1618,2017-05-31,2040,2,33950.38,2,2,2,Lost
1619,2019-06-14,1296,1,25987.8,3,1,2,Promising
1621,2019-06-03,1307,6,254731.52,3,4,4,Loyal Customers
1623,2020-05-30,945,7,181857.24,3,4,4,Loyal Customers
1624,2013-07-03,3468,2,49873.799999999996,1,2,2,Lost
1625,2017-04-02,2099,6,112081.28,2,4,3,At Risk
1626,2022-09-05,117,4,87689.65000000001,5,3,3,Loyal Customers
1627,2021-07-30,519,4,116440.38,4,3,3,Loyal Customers
1628,2020-05-27,948,2,82885.94,3,2,3,Promising
1629,2022-08-29,124,10,349191.28,5,4,5,Champions
1630,2019-09-29,1189,5,115195.12,3,3,3,Loyal Customers
1631,2022-10-23,69,9,280486.65,5,4,5,Champions
1632,2018-12-09,1483,9,277114.58,2,4,5,Can't Lose Them
1633,2020-08-06,877,18,383807.07,3,5,5,Loyal Customers
1638,2013-04-14,3548,1,1554.33,1,1,1,Lost
1640,2013-04-14,3548,1,4233.93,1,1,1,Lost
1641,2019-11-13,1144,10,256650.69,3,4,4,Loyal Customers
1642,2016-05-01,2435,5,85348.84,1,3,3,At Risk
1643,2019-12-25,1102,5,138211.62,3,3,4,Loyal Customers
1644,2019-10-18,1170,7,198855.16999999998,3,4,4,Loyal Customers
1645,2021-09-04,483,8,153022.45,4,4,4,Champions
1646,2018-09-21,1562,8,289453.69,2,4,5,Can't Lose Them
1647,2022-06-15,199,6,94370.69,5,4,3,Loyal Customers
1649,2021-05-18,592,9,230129.29,4,4,4,Champions
1650,2022-03-19,287,12,202213.49,4,5,4,Champions
1651,2021-06-25,554,4,35797.59,4,3,2,Need Attention
1652,2015-10-28,2621,2,47380.0,1,2,2,Lost
1653,2018-02-27,1768,5,186773.31,2,3,4,At Risk
1654,2018-11-27,1495,3,45763.47,2,2,2,Lost
1655,2015-05-17,2785,3,111778.12999999999,1,2,3,Hibernating
1656,2022-07-11,173,26,378133.62,5,5,5,Champions
