Date,Revenue,COGS,gross_revenue,gross_cogs,rev_diff_pct,cogs_diff_pct
2013-04-10,6011834.78,5327749.04,6011834.78,5327749.043386013,0.0,6.355429252387972e-08
2013-04-11,4244755.76,3794688.65,4244755.76,3794688.647941739,0.0,5.4240578449717254e-08
2013-04-12,4282161.81,3850989.97,4282161.81,3850989.972341034,0.0,6.079044373214484e-08
2013-04-13,5214391.75,4691901.42,5214391.75,4691901.421551807,0.0,3.307415880718344e-08
2013-04-14,4506492.03,3873550.82,4506492.03,3873550.823940543,0.0,1.0172948137137107e-07
2013-04-15,5167610.5,4514315.72,5167610.5,4514315.719514542,0.0,1.0753733457387998e-08
2013-04-16,5887221.88,4755791.57,5887221.88,4755791.574739393,0.0,9.965517788239644e-08
2013-04-17,8104639.53,6617328.78,8104639.53,6617328.783990504,0.0,6.030384906094598e-08
2013-04-18,6536742.64,5253454.75,6536742.64,5253454.751920131,0.0,3.6549872922177494e-08
2013-04-19,5871312.85,4657092.08,5871312.85,4657092.083730288,0.0,8.00990770918427e-08
2013-04-20,6012115.71,4722140.67,6012115.71,4722140.671297231,0.0,2.747124499107157e-08
2013-04-21,6323547.99,5021941.78,6323547.99,5021941.775122844,0.0,9.711694781942215e-08
2013-04-22,7292352.56,5866886.82,7292352.56,5866886.822934808,0.0,5.002325767578445e-08
2013-04-23,8757473.08,6907927.03,8757473.08,6907927.032328341,0.0,3.3705348729978653e-08
2013-04-24,9358565.61,7286897.36,9358565.61,7286897.364429984,0.0,6.079382880792886e-08
2013-04-25,9127283.0,7206948.14,9127283.0,7206948.139514374,0.0,6.7383036467884346e-09
2013-04-26,6156392.84,4860244.05,6156392.84,4860244.047433083,0.0,5.2814567369114516e-08
2013-04-27,6420235.09,5103697.51,6420235.09,5103697.508065413,0.0,3.790559727259931e-08
2013-04-28,9099343.31,7234100.22,9099343.31,7234100.223617342,0.0,5.000404267945549e-08
2013-04-29,13160942.22,10423989.71,13160942.22,10423989.713000402,0.0,2.878361398963242e-08
2013-04-30,11190466.86,8842281.65,11190466.86,8842281.64517879,0.0,5.4524514039027854e-08
2013-05-01,13051232.31,10395426.51,13051232.31,10395426.50719429,0.0,2.698984823920599e-08
2013-05-02,11179665.29,8989067.99,11179665.29,8989067.99047802,0.0,5.317791993615644e-09
2013-05-03,8173550.12,6507576.59,8173550.12,6507576.593981517,0.0,6.118278657881612e-08
2013-05-04,3225175.57,2586608.79,3225175.57,2586608.7921291203,0.0,8.231319304200224e-08
2013-05-05,3906711.0,3268319.42,3906711.0,3268319.4166766824,0.0,1.0168276347417885e-07
2013-05-06,4311626.38,3384442.35,4311626.38,3384442.3549343077,0.0,1.4579381603166994e-07
2013-05-07,3763332.37,3079887.85,3763332.37,3079887.848970026,0.0,3.344194222252232e-08
2013-05-08,5458168.5,4267785.48,5458168.5,4267785.477708691,0.0,5.368849156078239e-08
2013-05-09,5815611.07,4647084.74,5815611.07,4647084.735493381,0.0,9.697735030210083e-08
2013-05-10,4248246.45,3392369.6,4248246.45,3392369.599516071,0.0,1.4265225687932761e-08
2013-05-11,4388803.6,3347274.34,4388803.6,3347274.340555767,0.0,1.6603575196142246e-08
2013-05-12,4298069.68,3423974.02,4298069.68,3423974.023742509,0.0,1.093030798137508e-07
2013-05-13,4663488.62,3677688.54,4663488.62,3677688.540888869,0.0,2.4169234471775214e-08
2013-05-14,5622176.45,4515976.68,5622176.45,4515976.675201939,0.0,1.0624634764643741e-07
2013-05-15,6416011.44,5136196.06,6416011.44,5136196.062761822,0.0,5.377174394431134e-08
2013-05-16,7727680.05,6101584.58,7727680.05,6101584.582459079,0.0,4.030230172070979e-08
2013-05-17,6520355.77,5213542.1,6520355.77,5213542.099755184,0.0,4.695767851699063e-09
2013-05-18,5126131.05,4165368.61,5126131.05,4165368.6146055628,0.0,1.1056795503654436e-07
2013-05-19,5417543.03,4323889.4,5417543.03,4323889.398135041,0.0,4.3131526116946385e-08
2013-05-20,5837064.06,4872375.63,5837064.06,4872375.6327826185,0.0,5.7110100662583184e-08
2013-05-21,5156527.79,4086850.49,5156527.79,4086850.4929385222,0.0,7.19018724353384e-08
2013-05-22,6977473.78,5617374.39,6977473.78,5617374.394604194,0.0,8.196345825701206e-08
2013-05-23,9166919.02,7150676.62,9166919.02,7150676.624832508,0.0,6.758112972048677e-08
2013-05-24,6670030.19,5242528.96,6670030.19,5242528.962805609,0.0,5.3516333003320764e-08
2013-05-25,5054594.94,3916382.21,5054594.94,3916382.209495219,0.0,1.2888962295464393e-08
2013-05-26,3649585.05,2889501.26,3649585.05,2889501.264892538,0.0,1.6932120326006398e-07
2013-05-27,4403026.04,3471897.02,4403026.04,3471897.019230159,0.0,2.2173498079853415e-08
2013-05-28,6274027.61,4977411.59,6274027.61,4977411.589757211,0.0,4.877821967385923e-09
2013-05-29,7359639.59,5841803.19,7359639.59,5841803.185921022,0.0,6.982396599060425e-08
2013-05-30,12828293.48,10036927.65,12828293.48,10036927.65175384,0.0,1.7473860468035063e-08
2013-05-31,13809349.18,11231361.14,13809349.18,11231361.13732176,0.0,2.384608316565597e-08
2013-06-01,13162597.88,10314262.16,13162597.88,10314262.163040776,0.0,2.948127175293879e-08
2013-06-02,12079925.72,9610953.04,12079925.72,9610953.035842564,0.0,4.325726212220044e-08
2013-06-03,9411997.25,7525850.2,9411997.25,7525850.196699318,0.0,4.385793702837454e-08
2013-06-04,5397308.75,4297393.33,5397308.75,4297393.331514357,0.0,3.5238956899410865e-08
2013-06-05,6860958.96,5505167.85,6860958.96,5505167.845718938,0.0,7.77644173279217e-08
2013-06-06,5692902.11,4632206.37,5692902.11,4632206.372637329,0.0,5.693460889614592e-08
2013-06-07,3843507.28,2986865.05,3843507.2800000003,2986865.0528757656,1.2115530253600542e-14,9.62804056237798e-08
2013-06-08,3646959.35,2897196.14,3646959.35,2897196.1412878656,0.0,4.4452132000576084e-08
2013-06-09,3880132.51,3070545.08,3880132.51,3070545.0835981136,0.0,1.1718158993077858e-07
2013-06-10,4476887.83,3582347.82,4476887.83,3582347.823005527,0.0,8.389824525459083e-08
2013-06-11,5003847.86,3903592.44,5003847.86,3903592.436581513,0.0,8.757284689824775e-08
2013-06-12,7209020.15,5796177.46,7209020.15,5796177.460246051,0.0,4.245052352150314e-09
2013-06-13,6845836.24,5559998.61,6845836.24,5559998.606815746,0.0,5.727077477134153e-08
2013-06-14,4871516.57,3975403.65,4871516.57,3975403.654644205,0.0,1.168234793570155e-07
2013-06-15,5166292.57,4029821.84,5166292.57,4029821.837873182,0.0,5.2776974804167735e-08
2013-06-16,5794009.15,4551326.63,5794009.15,4551326.6280371,0.0,4.312808816674984e-08
2013-06-17,5795298.96,4637293.92,5795298.96,4637293.920961886,0.0,2.0742394252780828e-08
2013-06-18,6632615.61,5459331.17,6632615.61,5459331.165146793,0.0,8.889745896612366e-08
2013-06-19,7437341.02,6031157.35,7437341.02,6031157.346743171,0.0,5.400005894676759e-08
2013-06-20,7078652.68,5515676.8,7078652.68,5515676.804208479,0.0,7.630032050869835e-08
2013-06-21,5526354.45,4396745.86,5526354.45,4396745.864378819,0.0,9.959226769690214e-08
2013-06-22,5117274.96,4111300.17,5117274.96,4111300.1713903574,0.0,3.3817951604463576e-08
2013-06-23,5844565.63,4855247.11,5844565.63,4855247.11074807,0.0,1.540745383191607e-08
2013-06-24,5243774.5,4800223.91,5243774.5,4800223.9064832395,0.0,7.326242943420291e-08
2013-06-25,6728887.1,6142934.34,6728887.1,6142934.344584423,0.0,7.46292083328897e-08
2013-06-26,8817278.13,8290194.65,8817278.13,8290194.645659622,0.0,5.2355568847546994e-08
2013-06-27,7748199.74,7462815.86,7748199.74,7462815.864497677,0.0,6.026782882170448e-08
2013-06-28,6285354.21,6043485.1,6285354.21,6043485.100123647,0.0,2.045955927298042e-09
2013-06-29,9546012.78,9167617.84,9546012.78,9167617.836448679,0.0,3.873766518357502e-08
2013-06-30,7372318.59,7149429.97,7372318.59,7149429.974244638,0.0,5.937030818844342e-08
2013-07-01,6359864.53,6248239.94,6359864.53,6248239.944970477,0.0,7.955003345511696e-08
2013-07-02,7209130.33,6927420.38,7209130.33,6927420.3771918835,0.0,4.05362490272316e-08
2013-07-03,8038680.63,7869401.17,8038680.63,7869401.169853023,0.0,1.867698303058322e-09
2013-07-04,2521315.44,2408274.98,2521315.44,2408274.9794025864,0.0,2.480670331481174e-08
2013-07-05,2494107.65,2432073.97,2494107.65,2432073.9673306956,0.0,1.097542526347875e-07
2013-07-06,2452372.43,2331799.51,2452372.43,2331799.5073621473,0.0,1.1312518240344256e-07
2013-07-07,2958215.01,2950992.63,2958215.0100000002,2950992.6323119523,1.574129283144092e-14,7.834490634185178e-08
2013-07-08,2571901.18,2450996.77,2571901.18,2450996.772501703,0.0,1.0206879495187299e-07
2013-07-09,4624825.33,4592718.95,4624825.33,4592718.954684603,0.0,1.0200064259832153e-07
2013-07-10,3855254.64,3797797.81,3855254.64,3797797.8079540115,0.0,5.3873025191374554e-08
2013-07-11,5785320.61,5626075.87,5785320.61,5626075.868373612,0.0,2.8908038345118815e-08
2013-07-12,6053300.71,5886949.95,6053300.71,5886949.950517229,0.0,8.786020310300045e-09
2013-07-13,4161301.31,3995435.41,4161301.31,3995435.4077347354,0.0,5.669631750602338e-08
2013-07-14,4482102.22,4419156.67,4482102.22,4419156.669975763,0.0,5.484471470841339e-10
2013-07-15,4387240.36,4219310.04,4387240.36,4219310.038365453,0.0,3.873968661713428e-08
2013-07-16,4411030.39,4135243.61,4411030.39,4135243.6073490013,0.0,6.410743314762208e-08
2013-07-17,4475453.64,4375610.63,4475453.64,4375610.626190602,0.0,8.705980404329163e-08
2013-07-18,6265533.39,6163756.55,6265533.39,6163756.549372565,0.0,1.0179422360316482e-08
2013-07-19,6310739.5,5960928.51,6310739.5,5960928.512232975,0.0,3.7460193034230525e-08
2013-07-20,4157746.85,3978173.28,4157746.85,3978173.277852774,0.0,5.397516678976615e-08
2013-07-21,4847680.2,4301699.27,4847680.2,4301699.266029001,0.0,9.231231869342164e-08
2013-07-22,5926190.4,5032346.99,5926190.4,5032346.986113704,0.0,7.722632047355827e-08
2013-07-23,4436778.28,3552350.42,4436778.28,3552350.4212104916,0.0,3.4075794770005506e-08
2013-07-24,7329505.1,5924978.27,7329505.1,5924978.265859326,0.0,6.988503613965933e-08
2013-07-25,6342757.31,4978292.65,6342757.31,4978292.649606511,0.0,7.904102940000672e-09
2013-07-26,6941436.71,5543496.22,6941436.71,5543496.219021149,0.0,1.765764277125872e-08
2013-07-27,4353958.13,3499528.32,4353958.13,3499528.3163978937,0.0,1.0293118942848487e-07
2013-07-28,6017516.42,4917333.26,6017516.42,4917333.256443881,0.0,7.231802602597523e-08
2013-07-29,8158241.16,6599164.67,8158241.16,6599164.665779941,0.0,6.394838365984713e-08
2013-07-30,7711378.77,7073525.07,7711378.77,7073525.070301581,0.0,4.263516042249416e-09
2013-07-31,10104475.36,10851542.12,10104475.36,10851542.123203382,0.0,2.952006894650332e-08
2013-08-01,10998208.4,12167214.07,10998208.4,12167214.066204641,0.0,3.11933303864825e-08
2013-08-02,7422715.15,9601836.11,7422715.15,9601836.110756498,0.0,7.878685050779932e-09
2013-08-03,5599602.67,7786528.35,5599602.67,7786528.35414923,0.0,5.3287293265580024e-08
2013-08-04,5021938.29,7089757.76,5021938.29,7089757.763159504,0.0,4.456434889254121e-08
2013-08-05,2231563.34,3064145.21,2231563.34,3064145.2145472043,0.0,1.4840041985610003e-07
2013-08-06,2493225.51,3592496.3,2493225.51,3592496.3006389723,0.0,1.7786309263611368e-08
2013-08-07,2638845.23,3381813.66,2638845.23,3381813.661181595,0.0,3.493968462611115e-08
2013-08-08,3065089.0,4223344.7,3065089.0,4223344.701646852,0.0,3.899402577196938e-08
2013-08-09,2598855.08,3418548.13,2598855.08,3418548.1276169973,0.0,6.970802969752473e-08
2013-08-10,1776113.02,2320738.01,1776113.02,2320738.0089596496,0.0,4.482841990937513e-08
2013-08-11,2074476.53,2834815.33,2074476.53,2834815.325124931,0.0,1.7197130856680388e-07
2013-08-12,1933036.01,2566277.36,1933036.01,2566277.3648454016,0.0,1.8881052427781942e-07
2013-08-13,2531884.21,3266499.42,2531884.21,3266499.4177123476,0.0,7.00337593665203e-08
2013-08-14,2791478.67,3740726.27,2791478.67,3740726.27353045,0.0,9.437873585098647e-08
2013-08-15,3665019.45,4896607.22,3665019.45,4896607.215567772,0.0,9.051629553677243e-08
2013-08-16,3619170.1,4661015.06,3619170.1,4661015.055144322,0.0,1.0417639554818352e-07
2013-08-17,3066137.96,4129676.85,3066137.96,4129676.8502431363,0.0,5.887535573232011e-09
2013-08-18,2385617.18,2947242.18,2385617.18,2947242.175970826,0.0,1.3670998476619666e-07
2013-08-19,2870843.18,3669528.41,2870843.18,3669528.407613141,0.0,6.50453923714426e-08
2013-08-20,2730112.88,3528369.0,2730112.88,3528369.0013037566,0.0,3.6950687684849836e-08
2013-08-21,2707776.73,3591906.04,2707776.73,3591906.042801856,0.0,7.800471378848843e-08
2013-08-22,3821233.2,5275320.79,3821233.2,5275320.7901866445,0.0,3.538069095008321e-09
2013-08-23,3454696.96,4693020.59,3454696.96,4693020.5893043745,0.0,1.4822549927848122e-08
2013-08-24,2837188.07,4087795.83,2837188.07,4087795.83050449,0.0,1.2341369507405359e-08
2013-08-25,3018860.44,3945685.24,3018860.44,3945685.24348867,0.0,8.841733248825105e-08
2013-08-26,3465971.03,4845153.03,3465971.03,4845153.032138279,0.0,4.413232015277708e-08
2013-08-27,3008572.56,3950990.04,3008572.56,3950990.036800036,0.0,8.09914426008382e-08
2013-08-28,3749158.5,4845899.79,3749158.5,4845899.794932455,0.0,1.017861491352616e-07
2013-08-29,6385124.62,8251851.88,6385124.62,8251851.884972079,0.0,6.02540970167574e-08
2013-08-30,5499141.72,7247803.25,5499141.72,7247803.246730943,0.0,4.5104105020745526e-08
2013-08-31,6810100.27,8325085.12,6810100.27,8325085.12251516,0.0,3.0211817790145894e-08
2013-09-01,6018993.92,6937336.62,6018993.92,6937336.615178081,0.0,6.95067742695372e-08
2013-09-02,5386759.65,5986639.99,5386759.65,5986639.991775371,0.0,2.9655548249590675e-08
2013-09-03,4126941.12,3701795.41,4126941.12,3701795.4103739173,0.0,1.0100967901509602e-08
2013-09-04,5401049.96,4808183.3,5401049.96,4808183.295058016,0.0,1.0278277202489754e-07
2013-09-05,3168900.6,2729766.04,3168900.6,2729766.035565955,0.0,1.624331489791154e-07
2013-09-06,2705040.33,2367475.06,2705040.33,2367475.0559552847,0.0,1.708451076609665e-07
2013-09-07,2468479.29,2187848.67,2468479.29,2187848.6723685153,0.0,1.082577323492463e-07
2013-09-08,3056823.21,2611808.27,3056823.21,2611808.2697733706,0.0,8.677108304385317e-09
2013-09-09,3771227.87,3399993.99,3771227.87,3399993.9944972913,0.0,1.3227350012394095e-07
2013-09-10,5357130.97,4737093.81,5357130.97,4737093.814039321,0.0,8.527002539456483e-08
2013-09-11,4636476.74,4075727.91,4636476.74,4075727.910514391,0.0,1.262083460275308e-08
2013-09-12,3865949.23,3502787.78,3865949.23,3502787.7817488615,0.0,4.9927710579140066e-08
2013-09-13,3034568.95,2783517.1,3034568.95,2783517.098832789,0.0,4.1932963729344364e-08
2013-09-14,3664631.38,3289032.18,3664631.38,3289032.1826976994,0.0,8.202106546780183e-08
2013-09-15,3078369.62,2753095.6,3078369.62,2753095.604395355,0.0,1.5965137588455872e-07
2013-09-16,3927167.34,3489729.16,3927167.34,3489729.159788277,0.0,6.067036698710006e-09
2013-09-17,5410121.46,4728526.43,5410121.46,4728526.429214557,0.0,1.661073512272689e-08
2013-09-18,4460453.69,3992756.75,4460453.69,3992756.7453149995,0.0,1.1733748910384404e-07
2013-09-19,2995364.48,2599191.98,2995364.48,2599191.979628948,0.0,1.4275665479810046e-08
2013-09-20,3316913.08,3045593.87,3316913.08,3045593.868808407,0.0,3.912515232855165e-08
2013-09-21,3799564.88,3399323.86,3799564.88,3399323.861966137,0.0,5.783906018743504e-08
2013-09-22,3243304.2,2980813.06,3243304.2,2980813.0576366684,0.0,7.92847980854202e-08
2013-09-23,4426354.9,3977701.82,4426354.9,3977701.8171864417,0.0,7.07332580852798e-08
2013-09-24,4673257.46,4051335.39,4673257.46,4051335.388921071,0.0,2.6631448216143554e-08
2013-09-25,4851490.55,4336304.71,4851490.55,4336304.708933787,0.0,2.4588044744555337e-08
2013-09-26,4120039.5,3761711.17,4120039.5,3761711.170252212,0.0,6.704712847289258e-09
2013-09-27,4676571.41,4202205.54,4676571.41,4202205.541523829,0.0,3.626260188270732e-08
2013-09-28,7035889.97,6246182.51,7035889.97,6246182.508625455,0.0,2.200615453694824e-08
2013-09-29,5087376.98,4359895.07,5087376.98,4359895.067008656,0.0,6.861045507701332e-08
2013-09-30,5768935.23,5117966.77,5768935.23,5117966.771858298,0.0,3.63093148175174e-08
2013-10-01,5389130.81,4591599.54,5389130.81,4591599.544784056,0.0,1.041914902167263e-07
2013-10-02,5393969.29,4651419.05,5393969.29,4651419.054861413,0.0,1.0451463196383178e-07
2013-10-03,2026611.74,1672946.51,2026611.74,1672946.507316595,0.0,1.603999320880276e-07
2013-10-04,2912944.43,2284930.64,2912944.43,2284930.641944284,0.0,8.509159625078051e-08
2013-10-05,2463961.82,1952842.64,2463961.82,1952842.6444919524,0.0,2.3002122079576754e-07
2013-10-06,2875234.12,2170808.86,2875234.12,2170808.864070915,0.0,1.8752988145499895e-07
2013-10-07,2084519.3,1674894.34,2084519.3,1674894.3446584428,0.0,2.7813352626804315e-07
2013-10-08,2982770.86,2404722.52,2982770.86,2404722.5189680476,0.0,4.291357675911682e-08
2013-10-09,3524600.98,2822967.5,3524600.98,2822967.5008646892,0.0,3.063050631540976e-08
2013-10-10,4018321.34,3267316.51,4018321.34,3267316.5115742576,0.0,4.818198205022577e-08
2013-10-11,1938342.36,1556262.82,1938342.36,1556262.8230332404,0.0,1.9490540330128304e-07
2013-10-12,3170838.37,2562812.71,3170838.37,2562812.712748723,0.0,1.0725415599523232e-07
2013-10-13,3719451.39,2946745.46,3719451.39,2946745.46458559,0.0,1.5561541625441977e-07
2013-10-14,3097590.81,2398025.79,3097590.81,2398025.7904062816,0.0,1.6942334758381322e-08
2013-10-15,4062456.23,3281418.54,4062456.23,3281418.5409074896,0.0,2.7655404307850993e-08
2013-10-16,4801027.51,3944302.72,4801027.51,3944302.723489441,0.0,8.846787430865418e-08
2013-10-17,3348412.32,2713865.33,3348412.32,2713865.3309229626,0.0,3.400915098187436e-08
2013-10-18,3238854.55,2560313.88,3238854.55,2560313.88164152,0.0,6.411402569974855e-08
2013-10-19,3376648.2,2769325.22,3376648.2,2769325.215153772,0.0,1.7499671947608792e-07
2013-10-20,2888479.98,2302148.44,2888479.98,2302148.442998543,0.0,1.3024976668789638e-07
2013-10-21,3409990.75,2751364.44,3409990.75,2751364.440946647,0.0,3.4406456962113276e-08
2013-10-22,3932052.89,3189287.97,3932052.89,3189287.9676771313,0.0,7.283346413170723e-08
2013-10-23,4895108.72,3861527.06,4895108.72,3861527.055036108,0.0,1.285473847323541e-07
2013-10-24,4333852.18,3403031.49,4333852.18,3403031.488631137,0.0,4.0224812684410116e-08
2013-10-25,3503713.92,2743366.59,3503713.92,2743366.5861946126,0.0,1.3871231476606476e-07
2013-10-26,2923604.47,2331573.03,2923604.47,2331573.0339837666,0.0,1.7086176244940397e-07
2013-10-27,2949737.88,2365410.99,2949737.88,2365410.986370517,0.0,1.5343985877761014e-07
2013-10-28,3235799.73,2588267.2,3235799.73,2588267.202982959,0.0,1.1524925578034284e-07
2013-10-29,5981959.98,4833162.34,5981959.98,4833162.3449939815,0.0,1.0332741444319302e-07
2013-10-30,6960811.52,5563340.73,6960811.52,5563340.726586076,0.0,6.136464009204134e-08
2013-10-31,5649038.29,4525813.51,5649038.29,4525813.507500186,0.0,5.523458135744108e-08
2013-11-01,4823330.61,3780905.84,4823330.61,3780905.835491912,0.0,1.1923301102849343e-07
2013-11-02,4871579.51,3874376.58,4871579.51,3874376.578570809,0.0,3.6888279435102566e-08
2013-11-03,2310551.56,1894570.42,2310551.56,1894570.4212030875,0.0,6.35018688913361e-08
2013-11-04,2638652.15,2128739.96,2638652.15,2128739.9587325356,0.0,5.954059160002596e-08
2013-11-05,3529966.51,2818098.89,3529966.51,2818098.8938708594,0.0,1.373571129898612e-07
2013-11-06,2440647.75,1890461.99,2440647.75,1890461.9928157202,0.0,1.4894349500041744e-07
2013-11-07,2145217.46,1755584.37,2145217.46,1755584.368148521,0.0,1.0546226594752634e-07
2013-11-08,2200221.02,1790704.8,2200221.02,1790704.7984991416,0.0,8.381384020535757e-08
2013-11-09,2018930.67,1594615.53,2018930.67,1594615.5301018017,0.0,6.384090996404612e-09
2013-11-10,2722218.97,2099682.78,2722218.97,2099682.7808814324,0.0,4.197932011500814e-08
2013-11-11,3495969.18,2676318.51,3495969.18,2676318.5128250145,0.0,1.0555599971750391e-07
2013-11-12,5162437.56,3979066.87,5162437.56,3979066.8733362216,0.0,8.3844317131364e-08
2013-11-13,4681263.25,3622930.35,4681263.25,3622930.3503401633,0.0,9.389174210093964e-09
2013-11-14,3118904.74,2460188.52,3118904.7399999998,2460188.5249400157,1.4930282458955102e-14,2.0079825953812451e-07
2013-11-15,3370811.62,2719077.99,3370811.62,2719077.991146023,0.0,4.2147474263804447e-08
2013-11-16,3365890.12,2733920.22,3365890.12,2733920.2193003288,0.0,2.5592240983621654e-08
2013-11-17,2416530.15,1906202.04,2416530.15,1906202.0397616692,0.0,1.2502914011617835e-08
