customer_id,zip,city,signup_date,gender,age_group,acquisition_channel
144767,86403,Vung Tau,2018-03-15,Female,45-54,organic_search
144769,86403,Vung Tau,2018-03-28,Male,55+,paid_search
144785,86406,Vinh Long,2019-11-10,Female,25-34,organic_search
145093,87047,Vung Tau,2016-07-04,Female,25-34,paid_search
145098,87048,Vinh Long,2021-01-10,Female,25-34,organic_search
145157,87102,Buon Ma Thuot,2015-03-23,Female,25-34,social_media
145176,87106,Soc Trang,2019-10-10,Male,55+,paid_search
145206,87112,Ho Chi Minh City,2017-02-22,Female,45-54,paid_search
145209,87112,Ho Chi Minh City,2020-05-06,Female,35-44,paid_search
145218,87114,Vung Tau,2019-08-13,Male,45-54,social_media
145220,87114,Vung Tau,2022-12-06,Male,55+,referral
145254,87122,Tra Vinh,2017-07-27,Male,45-54,organic_search
145265,87124,Buon Ma Thuot,2020-12-03,Female,35-44,organic_search
145280,87144,Ca Mau,2018-01-18,Female,45-54,organic_search
145448,87401,Ca Mau,2021-11-13,Male,25-34,organic_search
145543,87505,Pleiku,2015-08-24,Male,25-34,paid_search
145556,87508,Rach Gia,2021-09-10,Female,25-34,paid_search
146009,88007,Soc Trang,2021-01-17,Male,25-34,organic_search
146373,81301,Can Tho,2021-05-02,Male,25-34,organic_search
146471,81435,Buon Ma Thuot,2022-04-15,Female,18-24,referral
146512,89029,Tra Vinh,2017-06-02,Male,25-34,referral
146706,97009,Soc Trang,2014-07-05,Female,18-24,organic_search
146731,97016,Bien Hoa,2022-11-02,Female,55+,email_campaign
146837,97045,Vinh Long,2017-04-07,Female,45-54,organic_search
146866,97055,Bac Lieu,2018-07-11,Female,35-44,organic_search
147048,97124,Tra Vinh,2016-04-02,Female,35-44,organic_search
147049,97124,Tra Vinh,2021-09-23,Female,25-34,paid_search
147283,97227,Rach Gia,2022-11-26,Female,35-44,referral
147299,97230,Da Lat,2022-06-30,Female,25-34,social_media
147342,97267,Bac Lieu,2022-11-27,Male,18-24,organic_search
147357,97280,Ben Tre,2022-04-18,Male,25-34,direct
147415,97303,Can Tho,2022-03-11,Male,35-44,social_media
147417,97304,My Tho,2017-01-29,Male,35-44,direct
147419,97304,My Tho,2018-08-21,Male,25-34,email_campaign
147476,97330,Long Xuyen,2015-09-16,Female,45-54,paid_search
147478,97330,Long Xuyen,2014-04-06,Female,18-24,social_media
147493,97338,Vinh Long,2022-03-31,Male,25-34,organic_search
147561,97361,Bac Lieu,2021-12-21,Male,35-44,direct
147577,97365,Long Xuyen,2015-09-18,Female,35-44,organic_search
147587,97367,Vinh Long,2022-12-11,Female,18-24,organic_search
147652,97388,Pleiku,2018-01-25,Female,25-34,organic_search
147694,99504,Rach Gia,2021-06-07,Male,35-44,email_campaign
147714,99508,Soc Trang,2022-10-29,Male,35-44,email_campaign
147745,99516,Bac Lieu,2019-05-17,Male,35-44,paid_search
147751,99518,Tra Vinh,2021-12-29,Female,45-54,organic_search
147765,99520,Soc Trang,2014-06-14,Female,25-34,social_media
147780,99523,Bien Hoa,2021-10-20,Female,45-54,social_media
147869,99577,Rach Gia,2018-09-28,Male,25-34,organic_search
147902,99603,Buon Ma Thuot,2014-08-04,Male,18-24,organic_search
148030,99654,Ho Chi Minh City,2021-07-02,Female,35-44,paid_search
148046,99664,Soc Trang,2021-07-17,Male,25-34,referral
148059,99669,Vung Tau,2021-08-09,Female,35-44,organic_search
148064,99672,Ca Mau,2022-05-22,Male,25-34,organic_search
148143,99706,Long Xuyen,2021-09-03,Male,45-54,organic_search
148159,99709,Can Tho,2019-08-27,Female,25-34,organic_search
148333,99801,Pleiku,2018-06-15,Female,55+,email_campaign
148450,98005,Ho Chi Minh City,2020-04-18,Male,35-44,paid_search
148454,98006,Rach Gia,2022-12-17,Female,45-54,paid_search
148511,98021,Da Lat,2022-01-15,Male,35-44,organic_search
148518,98022,Da Lat,2022-12-20,Male,18-24,referral
148537,98026,Vinh Long,2014-03-07,Female,18-24,email_campaign
148566,98032,Bac Lieu,2022-09-02,Female,55+,organic_search
148579,98034,My Tho,2019-02-08,Female,25-34,social_media
148754,98092,Soc Trang,2017-02-28,Female,45-54,referral
148794,98107,Ca Mau,2021-09-07,Female,35-44,social_media
148819,98112,Bac Lieu,2021-11-22,Female,55+,referral
148847,98121,Bac Lieu,2016-03-09,Female,18-24,paid_search
148916,98148,Ben Tre,2015-04-19,Female,25-34,direct
148920,98148,Ben Tre,2019-12-21,Female,25-34,paid_search
148934,98166,Long Xuyen,2018-05-07,Male,25-34,social_media
148970,98198,Can Tho,2018-03-13,Female,25-34,social_media
149008,98208,Buon Ma Thuot,2018-07-03,Female,35-44,referral
149024,98221,Vung Tau,2021-01-20,Male,35-44,email_campaign
149030,98223,Da Lat,2014-08-12,Male,18-24,email_campaign
149045,98226,Ho Chi Minh City,2019-04-11,Non-binary,25-34,referral
149086,98236,Vinh Long,2020-08-09,Female,45-54,organic_search
149129,98245,Ho Chi Minh City,2018-12-20,Male,45-54,organic_search
149224,98274,Bac Lieu,2022-12-28,Male,18-24,social_media
149237,98277,Tra Vinh,2021-11-13,Female,45-54,organic_search
149239,98277,Tra Vinh,2022-12-13,Male,45-54,organic_search
149294,98290,Long Xuyen,2016-09-21,Male,25-34,social_media
149398,98327,Ho Chi Minh City,2021-07-21,Male,45-54,email_campaign
149434,98335,Ho Chi Minh City,2017-04-29,Female,18-24,organic_search
149494,98351,Buon Ma Thuot,2020-06-12,Male,35-44,organic_search
149577,98372,Pleiku,2021-11-14,Male,18-24,direct
149638,98387,My Tho,2021-05-17,Male,18-24,social_media
149646,98390,Long Xuyen,2017-09-12,Male,55+,direct
149753,98422,Vinh Long,2020-03-21,Male,45-54,social_media
149755,98422,Vinh Long,2022-07-21,Female,35-44,email_campaign
149773,98439,Long Xuyen,2017-12-22,Female,45-54,organic_search
149889,98512,Ca Mau,2020-07-02,Female,35-44,email_campaign
149891,98513,Da Lat,2017-09-21,Female,55+,organic_search
150084,98580,Ben Tre,2022-12-31,Male,35-44,organic_search
150171,98604,Buon Ma Thuot,2016-12-05,Female,18-24,social_media
150189,98607,Ca Mau,2018-07-23,Male,25-34,organic_search
150237,98625,Rach Gia,2016-02-10,Male,35-44,direct
150240,98625,Rach Gia,2022-08-20,Female,35-44,social_media
150256,98632,Ho Chi Minh City,2020-09-12,Male,45-54,referral
150259,98632,Ho Chi Minh City,2021-11-16,Male,35-44,email_campaign
150270,98638,Soc Trang,2021-08-22,Female,45-54,referral
150376,98682,My Tho,2020-02-21,Female,45-54,organic_search
150377,98682,My Tho,2022-11-13,Female,45-54,email_campaign
150378,98682,My Tho,2022-02-14,Female,25-34,direct
150388,98684,Ca Mau,2016-11-27,Male,45-54,email_campaign
150462,97333,Ben Tre,2022-07-17,Female,18-24,organic_search
150574,97420,My Tho,2019-02-19,Male,25-34,organic_search
150721,97459,Ben Tre,2019-02-27,Male,18-24,email_campaign
150724,97459,Ben Tre,2021-10-31,Female,35-44,organic_search
150786,97478,Ho Chi Minh City,2018-02-23,Female,25-34,organic_search
150841,97496,Ca Mau,2022-09-14,Female,35-44,organic_search
150881,97520,Da Lat,2018-09-30,Female,45-54,organic_search
150909,97526,Pleiku,2022-02-24,Female,25-34,organic_search
151255,89410,Ben Tre,2020-10-23,Female,35-44,email_campaign
151441,89509,Ben Tre,2022-02-21,Male,35-44,organic_search
151446,89510,Pleiku,2019-05-30,Male,35-44,direct
151449,89510,Pleiku,2022-04-15,Female,25-34,organic_search
151531,89706,Da Lat,2021-04-26,Female,45-54,paid_search
151534,89706,Da Lat,2021-05-07,Male,55+,organic_search
151641,84765,Rach Gia,2016-11-07,Male,55+,referral
151778,89012,Rach Gia,2022-08-02,Female,35-44,paid_search
151779,89012,Rach Gia,2022-08-29,Female,45-54,email_campaign
151851,89031,Ben Tre,2021-03-21,Male,25-34,referral
151855,89031,Ben Tre,2019-08-28,Male,18-24,organic_search
151945,89074,Soc Trang,2021-09-25,Female,25-34,email_campaign
152033,89110,Ca Mau,2017-10-16,Female,55+,paid_search
152173,89142,Vung Tau,2022-04-12,Male,25-34,organic_search
152186,89145,Bien Hoa,2020-06-11,Female,35-44,organic_search
152302,82414,Bac Lieu,2016-01-31,Female,18-24,paid_search
152303,82414,Bac Lieu,2019-02-18,Male,25-34,organic_search
152585,97813,Tra Vinh,2017-03-20,Female,55+,organic_search
152900,98823,My Tho,2015-05-19,Female,45-54,social_media
152945,98837,Ho Chi Minh City,2021-02-24,Male,35-44,social_media
153069,98926,Vinh Long,2020-09-28,Male,25-34,organic_search
153668,99301,Ben Tre,2018-04-19,Male,18-24,organic_search
153722,99336,My Tho,2021-04-01,Female,25-34,email_campaign
153725,99336,My Tho,2021-03-02,Female,55+,email_campaign
153817,99362,Can Tho,2020-12-22,Male,55+,organic_search
153818,99362,Can Tho,2014-02-05,Female,25-34,paid_search
153819,99362,Can Tho,2018-07-02,Female,45-54,paid_search
153845,84003,Ho Chi Minh City,2018-12-25,Female,55+,social_media
153877,84015,Rach Gia,2022-07-18,Male,35-44,social_media
153955,84043,Vinh Long,2021-03-30,Male,25-34,email_campaign
154097,84088,Long Xuyen,2021-01-02,Female,18-24,social_media
154099,84088,Long Xuyen,2016-11-21,Female,35-44,paid_search
154168,84105,Vung Tau,2022-12-09,Female,35-44,organic_search
154212,84116,Bac Lieu,2020-10-06,Female,25-34,social_media
154252,84124,Ho Chi Minh City,2020-06-15,Female,55+,organic_search
154444,84332,My Tho,2022-09-01,Male,35-44,organic_search
154505,84403,Soc Trang,2018-08-17,Male,45-54,paid_search
154595,84542,Tra Vinh,2018-06-03,Female,35-44,organic_search
154773,84655,Long Xuyen,2015-12-07,Female,45-54,social_media
154774,84655,Long Xuyen,2015-04-04,Male,25-34,paid_search
155045,83241,Vinh Long,2021-12-09,Male,45-54,paid_search
155130,83274,My Tho,2021-04-16,Male,18-24,paid_search
155256,83340,Ca Mau,2021-09-09,Female,45-54,organic_search
155416,83440,Vung Tau,2016-03-30,Non-binary,25-34,paid_search
155497,83467,Ben Tre,2019-04-27,Female,18-24,direct
155682,83619,Ca Mau,2021-03-18,Male,35-44,paid_search
155883,83703,My Tho,2020-01-19,Male,35-44,organic_search
155890,83704,Can Tho,2013-04-09,Non-binary,18-24,organic_search
156159,83858,Can Tho,2019-08-28,Male,35-44,direct
156306,59034,Can Tho,2022-04-30,Non-binary,35-44,email_campaign
156349,59047,Pleiku,2020-06-07,Male,25-34,email_campaign
156516,59261,Vinh Long,2018-02-04,Male,45-54,paid_search
156587,59405,Bien Hoa,2019-02-04,Male,25-34,paid_search
156887,59538,Pleiku,2021-06-13,Male,25-34,organic_search
156952,59635,Da Lat,2016-10-11,Female,25-34,organic_search
157000,59701,Rach Gia,2016-02-12,Female,35-44,social_media
157114,59736,Ho Chi Minh City,2019-06-29,Male,25-34,email_campaign
157395,59860,Soc Trang,2020-04-06,Female,25-34,organic_search
157514,59923,Soc Trang,2017-09-07,Female,25-34,direct
157561,59937,Buon Ma Thuot,2018-10-15,Non-binary,45-54,paid_search
157563,59937,Buon Ma Thuot,2018-08-23,Male,35-44,social_media
