order_id,order_date,customer_id,zip,order_status,payment_method,device_type,order_source
2241,2012-07-16,145556,87508,delivered,credit_card,desktop,paid_search
2242,2012-07-16,140967,91730,delivered,cod,mobile,organic_search
2243,2012-07-12,141127,91784,delivered,bank_transfer,desktop,social_media
2244,2012-07-16,138106,92029,paid,credit_card,desktop,email_campaign
2245,2012-07-14,138103,92029,shipped,paypal,tablet,organic_search
2246,2012-07-12,138153,92054,delivered,paypal,tablet,paid_search
2247,2012-07-14,138597,92324,delivered,cod,mobile,organic_search
2251,2012-07-13,141750,93004,delivered,credit_card,mobile,organic_search
2253,2012-07-12,141774,93012,delivered,credit_card,mobile,organic_search
2255,2012-07-12,141793,93015,delivered,cod,desktop,organic_search
2256,2012-07-13,141890,93063,delivered,apple_pay,desktop,social_media
2257,2012-07-13,141896,93065,delivered,credit_card,desktop,organic_search
2258,2012-07-16,142075,93422,delivered,credit_card,mobile,direct
2259,2012-07-13,142134,93436,delivered,credit_card,mobile,email_campaign
2260,2012-07-13,133023,93940,cancelled,credit_card,desktop,email_campaign
2263,2012-07-16,133186,94061,paid,cod,mobile,paid_search
2264,2012-07-14,133266,94103,delivered,apple_pay,mobile,direct
2265,2012-07-12,133293,94110,delivered,cod,tablet,organic_search
2266,2012-07-14,133827,94583,delivered,credit_card,desktop,organic_search
2267,2012-07-13,133824,94583,delivered,credit_card,desktop,social_media
2268,2012-07-16,134506,95060,delivered,apple_pay,mobile,direct
2269,2012-07-13,134517,95062,delivered,apple_pay,desktop,organic_search
2270,2012-07-12,134517,95062,returned,credit_card,desktop,paid_search
2272,2012-07-14,134667,95129,delivered,credit_card,mobile,organic_search
2273,2012-07-15,134727,95148,cancelled,paypal,mobile,paid_search
2274,2012-07-12,134727,95148,delivered,cod,mobile,organic_search
2276,2012-07-13,135993,95603,delivered,credit_card,mobile,email_campaign
2277,2012-07-13,136293,95677,delivered,paypal,mobile,organic_search
2280,2012-07-13,136842,96002,shipped,credit_card,mobile,paid_search
2281,2012-07-12,146706,97009,delivered,paypal,desktop,email_campaign
2283,2012-07-15,147049,97124,delivered,cod,mobile,paid_search
2284,2012-07-13,147048,97124,delivered,paypal,mobile,organic_search
2285,2012-07-15,147561,97361,cancelled,apple_pay,tablet,paid_search
2286,2012-07-14,147587,97367,cancelled,cod,mobile,referral
2287,2012-07-16,150724,97459,delivered,bank_transfer,tablet,organic_search
2288,2012-07-15,148566,98032,delivered,credit_card,desktop,referral
2290,2012-07-15,149224,98274,delivered,credit_card,mobile,social_media
2291,2012-07-13,150256,98632,cancelled,credit_card,mobile,social_media
2292,2012-07-16,147694,99504,cancelled,cod,mobile,email_campaign
2293,2012-07-16,58293,1010,delivered,credit_card,mobile,organic_search
2294,2012-07-13,56790,6360,cancelled,credit_card,mobile,organic_search
2296,2012-07-14,56959,6424,delivered,credit_card,desktop,email_campaign
2302,2012-07-17,114,15223,delivered,credit_card,desktop,paid_search
2303,2012-07-15,5075,16803,delivered,credit_card,mobile,paid_search
2306,2012-07-15,63498,29651,delivered,paypal,mobile,paid_search
2307,2012-07-14,55252,30711,delivered,credit_card,mobile,social_media
2308,2012-07-16,55249,30711,delivered,paypal,tablet,referral
2309,2012-07-16,47635,31516,delivered,credit_card,desktop,organic_search
2310,2012-07-17,20864,32025,delivered,paypal,mobile,social_media
2311,2012-07-15,22330,32765,delivered,credit_card,desktop,organic_search
2312,2012-07-17,22969,34705,delivered,cod,desktop,email_campaign
2313,2012-07-14,71227,35453,delivered,bank_transfer,mobile,social_media
2314,2012-07-14,74468,37849,delivered,paypal,mobile,direct
2315,2012-07-13,74680,37919,delivered,credit_card,desktop,organic_search
2316,2012-07-17,74983,38551,delivered,credit_card,desktop,email_campaign
2318,2012-07-17,99485,39571,delivered,credit_card,mobile,social_media
2320,2012-07-17,78038,42431,cancelled,credit_card,desktop,referral
2321,2012-07-17,26037,43344,delivered,cod,tablet,paid_search
2322,2012-07-14,26033,43344,delivered,paypal,desktop,organic_search
2324,2012-07-17,24142,45102,delivered,credit_card,mobile,paid_search
2325,2012-07-15,84675,50125,returned,credit_card,mobile,email_campaign
2327,2012-07-13,105939,51301,paid,credit_card,desktop,social_media
2328,2012-07-15,115548,53089,delivered,bank_transfer,tablet,paid_search
2329,2012-07-13,114149,53144,delivered,paypal,desktop,paid_search
2331,2012-07-15,102884,55060,returned,cod,mobile,paid_search
2332,2012-07-17,103041,55109,delivered,credit_card,mobile,social_media
2333,2012-07-16,103165,55302,delivered,paypal,desktop,social_media
2334,2012-07-14,103194,55308,delivered,credit_card,mobile,email_campaign
2335,2012-07-14,103219,55313,delivered,paypal,mobile,organic_search
2336,2012-07-16,105261,55418,delivered,cod,tablet,social_media
2337,2012-07-13,105281,55422,shipped,credit_card,desktop,organic_search
2338,2012-07-14,105278,55422,delivered,apple_pay,mobile,paid_search
2339,2012-07-15,104002,55901,delivered,credit_card,mobile,referral
2341,2012-07-17,104280,56001,delivered,credit_card,tablet,email_campaign
2345,2012-07-16,117450,60002,delivered,cod,mobile,direct
2346,2012-07-15,117600,60046,delivered,bank_transfer,desktop,organic_search
2347,2012-07-15,118791,60563,delivered,credit_card,mobile,organic_search
2348,2012-07-15,121490,61727,delivered,cod,desktop,direct
2349,2012-07-16,121534,61739,delivered,credit_card,desktop,organic_search
2350,2012-07-17,96388,64870,delivered,credit_card,desktop,paid_search
2351,2012-07-13,82388,68847,delivered,cod,desktop,social_media
2353,2012-07-13,94274,73114,delivered,cod,mobile,paid_search
2354,2012-07-15,93100,74014,delivered,credit_card,mobile,referral
2355,2012-07-13,94017,74804,delivered,cod,mobile,referral
2357,2012-07-15,124352,75028,delivered,credit_card,desktop,paid_search
2358,2012-07-13,124131,75501,delivered,cod,desktop,social_media
2359,2012-07-17,124133,75503,delivered,paypal,mobile,organic_search
2360,2012-07-15,125766,76273,delivered,apple_pay,mobile,paid_search
2361,2012-07-15,128431,77384,delivered,credit_card,mobile,organic_search
2362,2012-07-13,128435,77385,delivered,cod,mobile,direct
2364,2012-07-13,131565,78233,delivered,credit_card,tablet,paid_search
2365,2012-07-16,131323,78749,delivered,cod,tablet,paid_search
2366,2012-07-17,130953,78852,cancelled,apple_pay,desktop,direct
2367,2012-07-17,126675,79423,returned,paypal,mobile,organic_search
2368,2012-07-15,126678,79424,delivered,cod,mobile,email_campaign
2369,2012-07-17,127133,79782,delivered,credit_card,mobile,organic_search
2370,2012-07-14,107936,80634,cancelled,cod,desktop,paid_search
2371,2012-07-17,108266,80904,cancelled,cod,mobile,social_media
2372,2012-07-16,145098,87048,delivered,credit_card,tablet,direct
2373,2012-07-14,145176,87106,delivered,credit_card,mobile,referral
2374,2012-07-17,145209,87112,delivered,credit_card,tablet,organic_search
2375,2012-07-14,152033,89110,shipped,cod,desktop,social_media
2377,2012-07-14,151441,89509,delivered,apple_pay,desktop,email_campaign
2380,2012-07-13,140128,90680,delivered,credit_card,desktop,paid_search
2381,2012-07-13,140237,90746,delivered,credit_card,desktop,organic_search
2383,2012-07-16,139186,92881,delivered,apple_pay,mobile,organic_search
2384,2012-07-14,142236,93460,delivered,cod,desktop,social_media
2386,2012-07-13,133328,94118,delivered,paypal,desktop,organic_search
2390,2012-07-15,136144,95635,delivered,paypal,tablet,paid_search
2391,2012-07-14,136452,95728,delivered,cod,tablet,referral
2393,2012-07-16,136733,95966,paid,paypal,mobile,paid_search
2394,2012-07-14,137068,96069,delivered,credit_card,mobile,direct
2395,2012-07-15,137297,96143,delivered,credit_card,mobile,organic_search
2397,2012-07-14,147357,97280,delivered,credit_card,mobile,social_media
2398,2012-07-14,147415,97303,delivered,credit_card,desktop,social_media
2399,2012-07-13,150881,97520,delivered,apple_pay,desktop,paid_search
2400,2012-07-13,148970,98198,delivered,cod,mobile,organic_search
2401,2012-07-17,149030,98223,cancelled,credit_card,desktop,social_media
2404,2012-07-14,148143,99706,delivered,credit_card,mobile,paid_search
2405,2012-07-15,48401,19971,cancelled,bank_transfer,desktop,social_media
2408,2012-07-18,48950,1247,delivered,cod,desktop,organic_search
2409,2012-07-17,58766,1450,delivered,credit_card,desktop,direct
2410,2012-07-16,59718,2648,delivered,cod,mobile,referral
2411,2012-07-17,59860,2720,delivered,credit_card,mobile,organic_search
2412,2012-07-18,60012,2790,delivered,cod,desktop,email_campaign
2414,2012-07-17,57704,2840,delivered,credit_card,mobile,direct
2415,2012-07-16,56788,6360,delivered,credit_card,mobile,paid_search
2418,2012-07-17,56876,6388,delivered,credit_card,mobile,paid_search
2419,2012-07-19,57517,6840,delivered,credit_card,mobile,social_media
2420,2012-07-17,57514,6840,delivered,credit_card,tablet,email_campaign
2421,2012-07-18,40226,7006,delivered,credit_card,tablet,organic_search
2422,2012-07-19,40535,7417,returned,cod,desktop,organic_search
2423,2012-07-19,41261,7960,delivered,credit_card,mobile,paid_search
2424,2012-07-16,42465,8210,delivered,bank_transfer,desktop,referral
2425,2012-07-17,42680,8330,delivered,credit_card,mobile,referral
2426,2012-07-17,42865,8534,cancelled,credit_card,desktop,social_media
2428,2012-07-16,12897,10940,delivered,apple_pay,desktop,paid_search
2430,2012-07-17,11220,11102,delivered,credit_card,desktop,organic_search
2431,2012-07-16,11631,11423,delivered,paypal,tablet,email_campaign
2432,2012-07-18,12502,11972,delivered,credit_card,mobile,organic_search
2433,2012-07-18,13748,12402,delivered,credit_card,desktop,social_media
2436,2012-07-19,9319,14174,delivered,credit_card,mobile,organic_search
2437,2012-07-17,1399,15001,delivered,paypal,tablet,email_campaign
2438,2012-07-19,1911,15317,delivered,credit_card,mobile,paid_search
2439,2012-07-19,2740,15639,delivered,apple_pay,mobile,referral
2440,2012-07-19,2775,15650,delivered,credit_card,desktop,organic_search
2441,2012-07-18,2820,15668,delivered,credit_card,mobile,organic_search
2442,2012-07-15,3383,15930,delivered,credit_card,mobile,referral
2443,2012-07-17,8595,16125,delivered,credit_card,mobile,paid_search
2444,2012-07-17,604,16201,cancelled,credit_card,desktop,organic_search
2446,2012-07-17,975,16602,delivered,bank_transfer,tablet,email_campaign
2448,2012-07-15,5379,17051,delivered,credit_card,desktop,paid_search
2449,2012-07-16,5528,17760,delivered,cod,desktop,organic_search
2450,2012-07-15,5527,17760,delivered,credit_card,desktop,organic_search
2451,2012-07-19,5677,17842,delivered,credit_card,mobile,organic_search
2452,2012-07-16,7372,18052,delivered,credit_card,desktop,organic_search
2453,2012-07-19,3461,18055,delivered,credit_card,mobile,paid_search
2455,2012-07-16,7655,18322,cancelled,cod,tablet,paid_search
2456,2012-07-17,8061,18407,delivered,paypal,desktop,direct
2457,2012-07-18,8332,18618,delivered,apple_pay,desktop,social_media
2458,2012-07-19,4372,19438,delivered,credit_card,desktop,email_campaign
2459,2012-07-16,65098,20009,cancelled,apple_pay,mobile,direct
2460,2012-07-17,64508,20816,delivered,credit_card,desktop,email_campaign
2461,2012-07-16,43597,20853,delivered,cod,desktop,paid_search
2462,2012-07-16,43652,20874,delivered,credit_card,desktop,paid_search
2463,2012-07-18,43655,20876,delivered,cod,mobile,paid_search
2464,2012-07-16,43765,21009,shipped,cod,desktop,email_campaign
2465,2012-07-16,43952,21075,delivered,paypal,tablet,paid_search
2466,2012-07-18,43949,21075,delivered,credit_card,tablet,social_media
2467,2012-07-17,44223,21216,delivered,credit_card,mobile,social_media
2468,2012-07-17,44231,21217,returned,apple_pay,tablet,email_campaign
2470,2012-07-18,45083,21531,returned,credit_card,desktop,email_campaign
2472,2012-07-15,45176,21649,delivered,apple_pay,tablet,organic_search
2474,2012-07-16,44797,21784,delivered,credit_card,desktop,email_campaign
2476,2012-07-16,45006,21901,delivered,paypal,desktop,organic_search
2477,2012-07-15,66655,22960,delivered,credit_card,mobile,organic_search
2479,2012-07-19,68329,24153,delivered,credit_card,mobile,social_media
2481,2012-07-15,68627,24523,shipped,cod,desktop,paid_search
2482,2012-07-15,37274,24822,delivered,credit_card,mobile,social_media
2484,2012-07-18,37729,25064,delivered,apple_pay,mobile,organic_search
2485,2012-07-15,37843,25123,delivered,bank_transfer,mobile,organic_search
2487,2012-07-18,38212,25313,delivered,bank_transfer,desktop,direct
2488,2012-07-16,38431,25557,delivered,paypal,mobile,social_media
2489,2012-07-18,38468,25571,delivered,paypal,mobile,paid_search
2490,2012-07-18,38634,25669,delivered,apple_pay,tablet,social_media
2493,2012-07-15,49838,27103,paid,bank_transfer,tablet,paid_search
2494,2012-07-15,60791,28704,delivered,credit_card,desktop,referral
2495,2012-07-19,62092,29040,delivered,paypal,mobile,paid_search
2496,2012-07-19,63463,29642,delivered,credit_card,desktop,referral
2497,2012-07-18,63806,29745,delivered,cod,desktop,referral
2498,2012-07-15,63861,29816,delivered,apple_pay,desktop,organic_search
2499,2012-07-19,53962,30052,delivered,credit_card,mobile,email_campaign
2500,2012-07-19,53959,30052,delivered,credit_card,desktop,email_campaign
2501,2012-07-16,55197,30666,shipped,bank_transfer,mobile,organic_search
2502,2012-07-18,55429,31027,delivered,paypal,mobile,social_media
2503,2012-07-19,61812,31326,delivered,apple_pay,mobile,social_media
2504,2012-07-16,23291,32433,delivered,credit_card,desktop,social_media
2507,2012-07-16,17761,33064,cancelled,apple_pay,desktop,direct
2509,2012-07-18,19106,33773,delivered,credit_card,mobile,organic_search
2510,2012-07-17,19105,33773,delivered,apple_pay,desktop,direct
2511,2012-07-18,19191,33805,delivered,credit_card,mobile,email_campaign
2513,2012-07-15,20474,34994,cancelled,credit_card,mobile,email_campaign
2515,2012-07-17,70919,35146,paid,credit_card,mobile,social_media
2517,2012-07-19,71723,35749,delivered,credit_card,mobile,email_campaign
2518,2012-07-19,72846,37042,delivered,credit_card,mobile,organic_search
2519,2012-07-18,72850,37043,delivered,cod,mobile,email_campaign
2520,2012-07-18,73095,37121,delivered,apple_pay,mobile,referral
2521,2012-07-18,73432,37303,delivered,apple_pay,desktop,organic_search
2523,2012-07-17,73519,37323,delivered,credit_card,tablet,social_media
2524,2012-07-18,73720,37370,returned,credit_card,mobile,social_media
2526,2012-07-18,74367,37813,delivered,bank_transfer,mobile,paid_search
2527,2012-07-15,98626,39116,cancelled,paypal,mobile,email_campaign
2528,2012-07-15,99131,39402,delivered,credit_card,mobile,direct
2529,2012-07-16,99454,39564,delivered,credit_card,mobile,organic_search
2530,2012-07-19,46588,40212,delivered,credit_card,desktop,organic_search
2532,2012-07-18,46121,40517,returned,credit_card,mobile,social_media
2533,2012-07-16,69814,41763,delivered,credit_card,desktop,organic_search
2534,2012-07-15,25646,43081,delivered,credit_card,desktop,organic_search
2535,2012-07-18,25646,43081,delivered,credit_card,desktop,social_media
2536,2012-07-19,27868,44090,delivered,bank_transfer,desktop,email_campaign
2538,2012-07-15,28166,44212,returned,cod,desktop,organic_search
2539,2012-07-17,28496,44406,delivered,credit_card,mobile,paid_search
2540,2012-07-19,28755,44601,delivered,credit_card,tablet,organic_search
2541,2012-07-16,28756,44601,delivered,credit_card,tablet,email_campaign
2542,2012-07-16,28899,44646,delivered,cod,mobile,organic_search
2543,2012-07-16,29343,44865,returned,apple_pay,mobile,referral
2544,2012-07-16,24459,45331,cancelled,credit_card,mobile,paid_search
2545,2012-07-18,24711,45415,returned,credit_card,tablet,organic_search
2546,2012-07-16,26688,45680,delivered,credit_card,desktop,organic_search
2548,2012-07-15,26732,45692,returned,credit_card,desktop,organic_search
2549,2012-07-18,24824,45801,delivered,credit_card,tablet,paid_search
2551,2012-07-18,34733,46051,delivered,credit_card,mobile,direct
2552,2012-07-15,34883,46113,delivered,paypal,mobile,referral
2554,2012-07-19,35000,46151,delivered,cod,desktop,social_media
2555,2012-07-17,35018,46158,delivered,credit_card,mobile,referral
2556,2012-07-19,35203,46227,delivered,bank_transfer,mobile,social_media
2557,2012-07-18,35270,46250,delivered,paypal,tablet,social_media
2561,2012-07-16,34312,47126,cancelled,apple_pay,mobile,organic_search
2562,2012-07-18,34309,47126,delivered,credit_card,desktop,organic_search
2563,2012-07-19,78260,47591,delivered,credit_card,desktop,paid_search
2564,2012-07-19,36680,47803,delivered,paypal,mobile,organic_search
2565,2012-07-16,36917,47909,delivered,credit_card,desktop,email_campaign
2566,2012-07-18,36929,47920,delivered,credit_card,desktop,email_campaign
2567,2012-07-19,29993,48158,returned,credit_card,mobile,referral
2572,2012-07-15,31886,49001,delivered,credit_card,mobile,organic_search
2573,2012-07-16,32174,49097,delivered,paypal,desktop,social_media
2574,2012-07-19,33774,49129,delivered,cod,mobile,referral
2575,2012-07-16,32426,49301,shipped,bank_transfer,tablet,direct
2576,2012-07-17,105436,50401,delivered,credit_card,desktop,organic_search
2578,2012-07-18,110926,52501,delivered,credit_card,desktop,direct
2579,2012-07-16,115352,53032,delivered,credit_card,mobile,paid_search
2581,2012-07-15,115627,53129,delivered,credit_card,mobile,direct
2582,2012-07-17,115659,53151,delivered,cod,mobile,referral
2583,2012-07-15,115737,53206,delivered,credit_card,mobile,organic_search
2586,2012-07-19,115830,53225,delivered,apple_pay,tablet,social_media
2587,2012-07-16,106052,54004,delivered,paypal,desktop,social_media
2588,2012-07-15,116302,54217,delivered,cod,mobile,direct
2590,2012-07-19,116730,54494,delivered,credit_card,tablet,referral
2591,2012-07-18,115020,54601,delivered,credit_card,mobile,paid_search
2593,2012-07-15,102907,55068,cancelled,paypal,mobile,organic_search
2595,2012-07-19,103306,55331,delivered,credit_card,tablet,paid_search
2596,2012-07-17,103394,55350,delivered,credit_card,mobile,paid_search
2597,2012-07-15,105341,55434,delivered,paypal,tablet,organic_search
2599,2012-07-17,104302,56007,delivered,cod,mobile,organic_search
2601,2012-07-16,104978,56425,delivered,credit_card,tablet,organic_search
2602,2012-07-17,89734,57104,delivered,paypal,mobile,direct
2604,2012-07-17,91983,58704,delivered,credit_card,mobile,social_media
2605,2012-07-18,86868,59263,delivered,cod,mobile,paid_search
2606,2012-07-19,157114,59736,delivered,credit_card,desktop,email_campaign
2607,2012-07-18,157561,59937,delivered,credit_card,mobile,paid_search
2608,2012-07-16,157563,59937,delivered,credit_card,tablet,organic_search
2609,2012-07-15,117531,60025,delivered,credit_card,desktop,social_media
2610,2012-07-15,117924,60138,delivered,credit_card,mobile,social_media
2612,2012-07-19,118102,60187,delivered,credit_card,desktop,organic_search
2614,2012-07-19,119468,61025,delivered,credit_card,desktop,paid_search
2616,2012-07-19,119892,61265,cancelled,credit_card,mobile,social_media
2617,2012-07-15,119888,61265,paid,credit_card,desktop,paid_search
2618,2012-07-17,121343,61568,delivered,paypal,mobile,referral
2619,2012-07-15,121632,61770,delivered,paypal,mobile,social_media
2620,2012-07-19,47307,61872,delivered,credit_card,mobile,email_campaign
2621,2012-07-17,122087,62215,delivered,credit_card,desktop,referral
2622,2012-07-15,122349,62294,delivered,credit_card,tablet,email_campaign
2623,2012-07-19,46788,62428,delivered,credit_card,desktop,organic_search
2624,2012-07-19,47026,62858,delivered,credit_card,desktop,email_campaign
2625,2012-07-16,47027,62858,delivered,bank_transfer,mobile,organic_search
2626,2012-07-17,109853,63304,delivered,paypal,desktop,email_campaign
2628,2012-07-18,85813,66085,returned,credit_card,mobile,paid_search
2629,2012-07-16,85937,66206,delivered,credit_card,desktop,organic_search
2630,2012-07-16,100283,70345,delivered,credit_card,desktop,organic_search
2631,2012-07-15,100321,70357,delivered,credit_card,tablet,organic_search
2632,2012-07-18,100350,70364,delivered,apple_pay,mobile,organic_search
2633,2012-07-17,100348,70364,delivered,cod,mobile,organic_search
2634,2012-07-18,100511,70445,delivered,paypal,mobile,referral
2635,2012-07-15,100634,70506,delivered,cod,tablet,organic_search
2636,2012-07-18,100634,70506,returned,credit_card,desktop,paid_search
2638,2012-07-18,102139,71277,delivered,paypal,tablet,referral
2639,2012-07-15,92608,73099,delivered,cod,tablet,paid_search
2640,2012-07-19,94280,73115,delivered,paypal,tablet,paid_search
2644,2012-07-17,124547,75077,cancelled,cod,mobile,paid_search
2645,2012-07-19,124610,75093,cancelled,bank_transfer,desktop,paid_search
2647,2012-07-17,125038,76011,delivered,paypal,desktop,paid_search
2648,2012-07-17,125086,76020,delivered,paypal,desktop,organic_search
2649,2012-07-17,125291,76087,delivered,credit_card,tablet,social_media
