Date,gross_revenue,net_revenue,COGS
2018-08-05,3117800.12,2757595.37,2491453.39
2018-08-06,3924563.55,3623574.87,3048117.59
2018-08-07,4212970.63,3534500.76,3334965.62
2018-08-08,4647118.76,4273124.46,3610702.93
2018-08-09,4946125.63,4588279.8,3977801.47
2018-08-10,3705554.89,3465012.89,2859379.41
2018-08-11,4591065.72,3877152.92,3598807.89
2018-08-12,4030885.81,3788108.08,3179458.32
2018-08-13,4244815.28,3849067.81,3284829.91
2018-08-14,6041631.13,5586302.82,4766947.5
2018-08-15,6058071.07,5546196.7299999995,4807626.36
2018-08-16,5333680.81,4969941.76,4015767.27
2018-08-17,4314679.61,3778241.0,3455461.38
2018-08-18,4960825.43,4250725.22,3902500.12
2018-08-19,4978431.53,4645516.64,3847035.88
2018-08-20,4896843.63,4436695.93,3837284.3
2018-08-21,5971341.33,5307824.88,4692653.97
2018-08-22,7086185.79,6561846.57,5662221.43
2018-08-23,5392520.44,4996886.67,4260217.92
2018-08-24,3329330.38,3029631.46,2630754.1
2018-08-25,4716376.41,4002354.0,3836954.01
2018-08-26,4717920.92,4365479.42,3744613.34
2018-08-27,6151109.31,5643130.9,4800826.49
2018-08-28,12207075.48,11232885.72,9954369.46
2018-08-29,10330752.34,8980460.2,8329694.93
2018-08-30,10819458.93,10085288.7,8497693.47
2018-08-31,9769233.6,8760041.26,7975907.3
2018-09-01,8834290.53,7536817.89,7236711.56
2018-09-02,2926208.13,2353995.7399999998,2475973.31
2018-09-03,3730127.97,2989639.92,3250956.11
2018-09-04,2895558.56,2244622.1,2566039.59
2018-09-05,2683914.3,2325455.26,2352008.69
2018-09-06,2220736.04,1829153.4,1976596.92
2018-09-07,2737800.42,2278098.52,2305499.6
2018-09-08,3138040.11,2562769.9,2844198.87
2018-09-09,4428844.18,3631070.39,3809539.78
2018-09-10,3518686.76,2808699.59,3115017.21
2018-09-11,2737148.82,2293978.55,2457613.39
2018-09-12,3907657.89,3239396.28,3473624.08
2018-09-13,3198359.98,2631464.79,2826009.39
2018-09-14,3759913.17,3272368.29,3409768.94
2018-09-15,3182906.62,2560998.94,2708850.83
2018-09-16,4513878.02,3667308.35,4134396.21
2018-09-17,3684035.33,2889572.88,3185261.69
2018-09-18,3511249.8,2738643.94,3093197.05
2018-09-19,3203671.41,2626372.91,2850137.86
2018-09-20,2967505.47,2610069.7399999998,2634513.81
2018-09-21,3391440.87,2770192.11,3055926.25
2018-09-22,3067943.56,2523852.61,2653342.07
2018-09-23,4892505.92,3917427.0100000002,4455722.87
2018-09-24,4916532.68,4222151.19,4394814.48
2018-09-25,3834324.5,3285116.56,3363603.04
2018-09-26,4727732.71,3607925.5700000003,4050861.46
2018-09-27,5609192.49,4542306.49,4998150.71
2018-09-28,5221949.72,4355936.53,4643296.21
2018-09-29,5089871.44,4226163.12,4351327.13
2018-09-30,5437181.81,4628217.64,4591821.05
2018-10-01,4742181.64,3988628.87,4115311.14
2018-10-02,1807247.84,1638743.58,1354070.12
2018-10-03,1798411.4,1547394.85,1414782.3
2018-10-04,2726313.6,2596018.46,2140614.37
2018-10-05,2484898.47,2175038.57,1911895.45
2018-10-06,2157385.6,1968010.78,1668290.7
2018-10-07,2767415.65,2203977.06,2075893.96
2018-10-08,3075660.75,2759132.9899999998,2408923.48
2018-10-09,2768213.46,2657740.31,2199027.83
2018-10-10,1759060.3,1520243.52,1352309.05
2018-10-11,2288675.28,2141138.2,1804152.97
2018-10-12,3801607.19,3129913.0100000002,3093283.75
2018-10-13,3486645.25,3263886.74,2756384.22
2018-10-14,3516624.21,3262555.73,2744217.98
2018-10-15,3593428.63,3142296.86,2809961.8
2018-10-16,4126610.48,3664750.27,3221862.51
2018-10-17,2193280.79,1900382.09,1721100.93
2018-10-18,2364712.74,2098571.1,1825738.91
2018-10-19,2753648.17,2576904.48,2191447.61
2018-10-20,3067392.26,2855203.81,2428564.0
2018-10-21,2965006.46,2785926.63,2322786.28
2018-10-22,3760345.32,3671622.16,3093167.35
2018-10-23,3210408.93,2808951.53,2590626.71
2018-10-24,2388950.39,2274443.18,1810211.59
2018-10-25,2281239.32,2100338.02,1789602.98
2018-10-26,2925667.62,2631603.73,2326884.75
2018-10-27,3517566.83,3020660.13,2788248.35
2018-10-28,5148086.02,4552659.38,4236118.44
2018-10-29,6121160.36,5634263.25,4854267.79
2018-10-30,5647021.76,5172389.43,4534254.48
2018-10-31,5340696.76,4781973.67,4313400.22
2018-11-01,4100504.23,3641358.32,3207191.36
2018-11-02,1332091.2,1287690.85,973346.43
2018-11-03,1775113.55,1597065.48,1429465.35
2018-11-04,2595301.17,2383498.45,2110463.11
2018-11-05,2667990.75,2282194.47,2059523.3
2018-11-06,2019349.93,1815471.1,1662050.67
2018-11-07,2141247.67,1968894.15,1769789.01
2018-11-08,1913450.02,1750328.34,1511722.76
2018-11-09,2619129.29,2341922.86,2039164.75
2018-11-10,2402388.27,2298634.22,1910373.68
2018-11-11,3568388.14,3379988.5,2844379.91
2018-11-12,2517159.72,2335571.76,2054634.4
2018-11-13,1925203.6,1881811.78,1550255.36
2018-11-14,1687382.45,1534115.91,1226935.5
2018-11-15,2055680.2,1801124.39,1571568.0
2018-11-16,2040967.69,1893410.65,1635316.04
2018-11-17,2025956.74,1863669.07,1601361.16
2018-11-18,3630560.3,3251123.83,3005034.69
2018-11-19,2171786.9,1768910.62,1822847.47
2018-11-20,2495899.61,1979349.48,2196442.6
2018-11-21,1870994.01,1396579.58,1826252.29
2018-11-22,1690197.81,1261209.42,1647708.27
2018-11-23,1647035.11,1153302.95,1656826.5
2018-11-24,1991985.26,1593588.21,1889498.02
2018-11-25,2085511.05,1593864.54,2029509.86
2018-11-26,2543960.96,1861383.96,2433523.18
2018-11-27,2369522.33,1771252.3800000001,2218838.51
2018-11-28,1733474.59,1245034.84,1753556.92
2018-11-29,2226459.09,1557558.8,2127649.92
2018-11-30,2058963.14,1504398.51,2054767.53
2018-12-01,1216044.13,863538.01,1211686.23
2018-12-02,977052.29,732950.42,950959.05
2018-12-03,1855981.25,1375643.25,1750191.91
2018-12-04,1606060.57,1263456.79,1508604.3
2018-12-05,1085024.44,732339.87,1036671.25
2018-12-06,942014.91,671313.39,946159.68
2018-12-07,1200649.15,912613.99,1205634.51
2018-12-08,1453175.2,1060904.31,1434521.0
2018-12-09,1834112.01,1324333.1099999999,1791856.09
2018-12-10,1719022.37,1315799.94,1695031.78
2018-12-11,1670763.83,1181295.45,1670771.64
2018-12-12,1416824.27,998386.86,1409602.12
2018-12-13,1605917.55,1210927.04,1631146.11
2018-12-14,1986080.6,1474103.98,1901692.62
2018-12-15,1761139.67,1302583.95,1649696.47
2018-12-16,1956185.08,1501946.44,1973002.66
2018-12-17,1975625.37,1370925.53,2012021.47
2018-12-18,1917848.83,1439065.45,1813056.96
2018-12-19,1548668.19,1140042.46,1537872.76
2018-12-20,2111859.13,1568334.73,1955020.76
2018-12-21,1795780.71,1250713.58,1747996.02
2018-12-22,1497206.71,1088518.23,1451328.96
2018-12-23,1221387.72,835499.72,1203158.82
2018-12-24,2110373.43,1495370.69,2051630.86
2018-12-25,1398293.31,931845.87,1329598.03
2018-12-26,1989426.16,1430011.54,1906954.63
2018-12-27,2379859.2,1812532.45,2336594.02
2018-12-28,4637468.16,3279510.08,4553417.55
2018-12-29,4597405.16,3434962.96,4592577.25
2018-12-30,3975279.59,2856406.22,3817470.28
2018-12-31,3827364.78,2939882.25,3811034.54
2019-01-01,2430742.1,1839549.08,2422276.45
2019-01-02,857486.8,853756.08,611460.51
2019-01-03,1095516.84,1036877.54,931676.57
2019-01-04,1356732.44,1182780.68,1032253.29
2019-01-05,1752585.71,1605706.54,1344358.95
2019-01-06,1660128.37,1494167.25,1324455.7
2019-01-07,1936096.71,1759572.05,1554210.1
2019-01-08,1715399.79,1490678.72,1347590.83
2019-01-09,1858318.85,1599226.19,1516237.67
2019-01-10,1259650.79,1207478.84,1032558.86
2019-01-11,2153841.45,2009291.49,1671962.72
2019-01-12,2073990.81,1777705.08,1674370.35
2019-01-13,3354624.45,2998610.44,2671314.89
2019-01-14,2361690.18,1984321.25,1807957.6
2019-01-15,1504083.3,1382613.15,1181548.42
2019-01-16,1724908.79,1411100.11,1349961.65
2019-01-17,2280332.07,2083651.73,1816414.62
2019-01-18,1474326.17,1372873.8499999999,1227149.16
2019-01-19,1754206.62,1609263.43,1335367.18
2019-01-20,3160071.59,3045737.16,2517012.51
2019-01-21,2299476.91,1954042.32,1856585.16
2019-01-22,2108562.98,1953071.49,1708188.75
2019-01-23,1826741.5,1755864.27,1369479.14
2019-01-24,2523490.79,2141914.87,2014906.08
2019-01-25,2014411.34,1923132.43,1674040.36
2019-01-26,2940618.52,2620416.08,2385985.7
2019-01-27,4391507.1,3877698.3,3459322.38
2019-01-28,4748349.69,4087318.79,3779471.66
2019-01-29,4822586.51,4344500.14,3839462.75
2019-01-30,3962494.16,3520298.5,3161585.88
2019-01-31,3557233.24,3248784.7600000002,2914824.87
2019-02-01,2922884.32,2621198.95,2311260.65
2019-02-02,1988116.58,1831436.18,1648391.91
2019-02-03,2075616.33,1945896.8900000001,1663159.13
2019-02-04,1690969.52,1519147.28,1412906.86
2019-02-05,1648913.11,1493841.67,1341931.74
2019-02-06,2019237.55,1848104.11,1620812.0
2019-02-07,1807804.86,1489722.52,1498934.77
2019-02-08,1887002.96,1655970.82,1514639.32
2019-02-09,2204244.85,2014726.76,1794590.32
2019-02-10,2992194.41,2773405.1,2405467.55
2019-02-11,3050258.51,2841581.2600000002,2505704.13
2019-02-12,2270445.76,2010202.99,1865294.51
2019-02-13,2305149.57,2012531.13,1875958.77
2019-02-14,2959207.82,2692493.13,2441504.63
2019-02-15,2813189.48,2544365.41,2241015.21
2019-02-16,2890421.0,2599233.15,2337140.26
2019-02-17,3658575.54,3135949.11,2895275.54
2019-02-18,4680433.34,3968338.88,3760557.76
2019-02-19,1783513.49,1615604.85,1498699.8
2019-02-20,3142305.74,2611143.84,2556936.4
2019-02-21,3225995.91,2861171.21,2685076.1
2019-02-22,2981029.98,2566997.26,2400898.37
2019-02-23,3243671.03,3017682.57,2744035.42
2019-02-24,4659488.7,3679920.15,3774721.6
2019-02-25,6710330.49,6050055.43,5461991.46
2019-02-26,5143906.53,4633295.53,4181682.12
2019-02-27,4911504.39,4405547.54,3881267.76
2019-02-28,3391644.13,3100130.5,2722597.05
2019-03-01,2228532.66,2079542.74,1861831.11
2019-03-02,662215.74,662215.74,563992.66
2019-03-03,925441.51,918399.01,757846.4
2019-03-04,1915592.53,1832203.14,1559541.64
2019-03-05,2386338.6,2045611.42,1912200.04
2019-03-06,3341337.75,3175021.89,2745260.51
2019-03-07,2432557.33,2259737.64,1818192.91
2019-03-08,2666858.91,2397333.21,2181539.6
2019-03-09,3019892.33,2749351.7,2454977.33
2019-03-10,2681616.97,2451171.36,2134676.6
2019-03-11,2420084.85,2189420.36,1983304.37
2019-03-12,3925730.26,3541736.99,3314125.8
2019-03-13,5148543.25,4542247.36,4034220.49
2019-03-14,4367141.68,4047192.75,3458729.41
2019-03-15,3296671.21,2930308.94,2596766.78
2019-03-16,2593942.24,2414321.72,2020686.01
2019-03-17,3647905.41,3055463.13,2976722.37
2019-03-18,4462652.85,4106374.27,3659897.03
2019-03-19,4580736.76,3985191.85,3861332.4
2019-03-20,5766530.12,4571178.99,4960357.22
2019-03-21,4408617.11,3497045.0,3962414.33
2019-03-22,3610928.89,2851509.35,3304221.4
2019-03-23,3582976.25,2852614.02,3279702.06
2019-03-24,4240123.5,3440005.43,3766823.0
2019-03-25,4446564.37,3495875.89,4012232.01
2019-03-26,5345042.2,4079146.92,4766707.57
2019-03-27,6535411.89,5204425.72,5978075.49
2019-03-28,5315964.12,4070264.58,4667097.61
2019-03-29,4309156.23,3347626.42,3848197.98
2019-03-30,9442671.99,7390610.62,8583254.53
2019-03-31,7501232.88,5985651.77,6774268.33
2019-04-01,7842271.08,6288207.68,7122821.67
2019-04-02,6799630.38,5386654.56,6231069.37
2019-04-03,6787287.3,5465049.13,6224164.42
2019-04-04,2048272.63,1697385.6300000001,1722283.77
2019-04-05,1919484.59,1571612.06,1795248.81
2019-04-06,2259659.48,1796000.3499999999,2043470.72
2019-04-07,2241076.34,1793855.44,2042622.76
2019-04-08,3104721.28,2533476.45,2774939.49
2019-04-09,3989319.25,3295793.57,3630481.23
2019-04-10,3426420.13,2536584.71,3160123.01
2019-04-11,3579994.96,2745258.59,3276911.01
2019-04-12,3059845.93,2430895.23,2753429.2
2019-04-13,3248777.0,2596104.97,3006192.84
2019-04-14,4002434.76,3203699.76,3635296.53
2019-04-15,3468600.1,2886727.84,3009772.87
2019-04-16,5005921.07,4352611.4,4277532.29
2019-04-17,4866105.58,4229941.51,3844447.57
2019-04-18,3458407.78,3231906.88,2689432.07
2019-04-19,3282803.64,3023671.61,2507866.68
2019-04-20,3583833.11,3324283.5300000003,2817340.98
2019-04-21,4280648.65,3819833.97,3400564.11
2019-04-22,5111723.35,4708734.83,4071500.83
2019-04-23,6076381.37,5302490.57,4899064.86
2019-04-24,6020945.99,5427214.41,4856675.57
2019-04-25,4244369.27,3847647.42,3305396.09
2019-04-26,3983588.88,3694998.77,3067018.69
2019-04-27,4765470.57,4464943.08,3742260.25
2019-04-28,5579108.13,5204367.05,4391470.92
2019-04-29,9634257.78,9098095.54,7639657.66
2019-04-30,8059929.99,7107423.52,6487250.52
2019-05-01,8442603.96,7323447.7,6897673.92
2019-05-02,7808399.68,7102991.52,6038961.99
2019-05-03,4022286.5,3745608.3,3234443.01
2019-05-04,2045383.76,1937458.02,1603260.81
2019-05-05,2460393.45,2270795.88,1889099.54
2019-05-06,3089088.99,2653614.48,2546015.45
2019-05-07,3216799.62,2930652.19,2460959.9
2019-05-08,3179618.97,2887558.24,2549583.11
2019-05-09,3478743.01,3020586.35,2820877.92
2019-05-10,3379956.2,2927813.54,2669556.82
2019-05-11,3223254.17,2805849.7,2537597.46
2019-05-12,3692378.28,3158380.99,2866716.95
2019-05-13,4792349.11,4319712.6,3788342.27
2019-05-14,4862166.63,4320005.61,3833993.27
2019-05-15,5013097.75,4664340.93,3959824.14
2019-05-16,4763396.54,4474322.61,3739102.59
2019-05-17,4890006.38,4490229.21,3947766.75
2019-05-18,4212074.41,3882340.89,3390993.32
2019-05-19,3110577.15,2911361.27,2404869.12
2019-05-20,4833855.83,4526030.03,3883813.76
2019-05-21,4376980.41,4133598.17,3545197.6
2019-05-22,5873623.7,5451068.64,4676076.56
2019-05-23,5059289.39,4684149.2700000005,4065945.82
2019-05-24,4257574.66,3933214.05,3427856.53
2019-05-25,2703860.17,2555945.53,2041659.91
2019-05-26,3290638.14,2936650.36,2614660.18
2019-05-27,3692587.25,3342978.36,3103910.35
2019-05-28,4649913.83,4342563.68,3737938.55
2019-05-29,6694197.08,6105348.65,5100391.64
2019-05-30,10560540.55,9736218.92,8440357.87
2019-05-31,8767512.49,7730350.15,6975728.64
2019-06-01,8443797.15,7581179.78,6772402.64
2019-06-02,7455195.67,7068524.39,6102711.18
2019-06-03,6200836.36,5455334.86,4928192.22
2019-06-04,3657388.71,3340549.6,2889750.29
2019-06-05,3116184.22,3013344.05,2354873.53
2019-06-06,3413543.4,3006720.32,2707745.48
2019-06-07,2810118.57,2546211.63,2267280.87
2019-06-08,3253725.42,2918890.75,2576270.0
2019-06-09,4254903.93,3916379.64,3456557.9
2019-06-10,4783133.64,4406638.46,3750235.77
2019-06-11,4164146.71,3705420.54,3288307.35
2019-06-12,4780123.09,4516281.08,3862755.17
2019-06-13,3141446.63,2624525.12,2434324.12
2019-06-14,3321275.31,3165792.32,2699480.09
2019-06-15,4401658.94,3857486.34,3526274.43
2019-06-16,3952891.26,3570841.36,3206561.32
2019-06-17,4164327.54,3647814.81,3246799.45
2019-06-18,5036738.58,4557009.03,4114695.79
2019-06-19,5640058.49,4848707.6,4485935.07
2019-06-20,4189605.48,3810693.05,3314789.57
2019-06-21,3812450.83,3198803.0,3058079.55
2019-06-22,4550924.39,4020154.37,3531072.86
2019-06-23,3568419.01,3006900.73,3068943.59
2019-06-24,3996277.5,3442957.2,3433419.57
2019-06-25,5688790.13,4516759.23,5142260.13
2019-06-26,5662278.62,4459779.73,5280030.26
2019-06-27,3630711.11,2858164.12,3603596.44
2019-06-28,4670111.28,3317167.7,4617792.03
2019-06-29,7024746.69,5393716.88,6925205.4
2019-06-30,4945041.75,3347521.09,4627222.46
2019-07-01,4925285.45,3759421.97,4871863.28
2019-07-02,4873332.05,3726084.85,4786134.47
2019-07-03,4886424.07,3781187.62,4756249.61
2019-07-04,1489388.03,1160315.28,1415805.18
2019-07-05,1841931.9,1409853.17,1789551.81
2019-07-06,1673667.75,1291160.2,1672504.8
2019-07-07,2108446.49,1391307.51,2118852.35
2019-07-08,2671803.54,1821165.86,2584413.1
2019-07-09,2568480.24,1911469.02,2386535.86
2019-07-10,2970737.48,2256208.17,2920183.57
2019-07-11,3613434.66,2629303.88,3602172.41
2019-07-12,2385921.03,1696111.05,2226726.44
2019-07-13,2098969.4,1543198.19,1932133.96
2019-07-14,2644124.5,2021178.05,2456787.05
2019-07-15,2978181.99,2154104.96,2929468.55
2019-07-16,3187013.74,2465610.37,3153087.05
2019-07-17,3959202.82,2947996.81,3896487.16
2019-07-18,3615222.41,2668732.21,3550288.82
2019-07-19,2386618.42,1844252.73,2254762.11
2019-07-20,3483966.92,2755496.84,3119293.47
2019-07-21,2833440.98,2361975.26,2457034.76
2019-07-22,3439033.06,3040065.72,2731287.61
2019-07-23,3417186.56,3128368.77,2643724.49
2019-07-24,4684554.37,4123455.04,3722991.01
2019-07-25,4181297.47,3612181.35,3389253.8
2019-07-26,2974387.4,2807808.67,2282672.9
2019-07-27,2400455.83,2219483.36,1937294.99
2019-07-28,3130479.33,2955447.17,2444819.96
2019-07-29,3105749.62,2767750.56,2493332.47
2019-07-30,3330499.22,3114635.93,3199104.79
2019-07-31,5525632.29,5025642.29,6089074.09
2019-08-01,4455488.15,3891513.2800000003,5321254.35
2019-08-02,3938923.04,3483268.04,4562144.93
2019-08-03,2470651.33,2006568.21,3392027.67
2019-08-04,2494912.22,2340144.53,3600849.09
2019-08-05,1043419.2,879718.95,1459268.06
2019-08-06,1858125.18,1700891.66,2640605.83
2019-08-07,2612652.22,2373035.27,3641188.5
2019-08-08,2075506.82,1914423.69,2794288.53
2019-08-09,1373112.09,1133406.79,1937571.87
2019-08-10,1564845.37,1483348.06,2196994.14
2019-08-11,2346475.31,2164628.66,3292514.02
2019-08-12,1668045.94,1512032.7,2290560.15
2019-08-13,1490813.69,1306368.19,2171947.13
2019-08-14,3101196.53,2864179.37,4169515.66
2019-08-15,2478038.89,2180841.01,3512738.3
2019-08-16,1829640.99,1723663.13,2493094.05
2019-08-17,2003878.36,1915262.19,2733913.19
2019-08-18,1947390.84,1656656.09,2839386.72
2019-08-19,2333967.14,2167548.46,3290384.64
2019-08-20,2278154.51,1907083.71,3059344.57
2019-08-21,2902500.19,2655013.2600000002,3975109.52
2019-08-22,3279690.88,2924819.39,4303594.26
2019-08-23,1923531.37,1705318.32,2481146.96
2019-08-24,1741999.11,1633500.16,2380723.06
2019-08-25,2343821.96,2116101.33,2973037.78
2019-08-26,1566162.85,1476563.35,2092259.75
2019-08-27,2452198.24,2281259.41,3395896.49
2019-08-28,5201709.9,4768418.61,7205663.14
2019-08-29,4504012.62,3956570.24,6055206.11
2019-08-30,5157053.02,4757597.92,6765323.43
2019-08-31,5057671.9,4552879.91,6368386.98
2019-09-01,4505538.06,3905501.39,5575548.49
2019-09-02,1524133.27,1339238.61,1524323.94
2019-09-03,1594821.11,1326884.78,1372800.55
2019-09-04,870213.71,643783.69,795474.98
2019-09-05,1849227.68,1563945.91,1737296.3
2019-09-06,2055566.63,1706794.82,1816545.14
2019-09-07,2056135.02,1744554.34,1821442.12
2019-09-08,2799308.76,2393768.2,2590587.34
2019-09-09,3586421.12,2870690.18,3025750.34
2019-09-10,2327550.31,1922066.52,2102928.06
2019-09-11,2579418.47,2132624.43,2224939.94
2019-09-12,2239528.24,1867092.25,2055638.17
2019-09-13,2602979.12,2177526.73,2360984.02
2019-09-14,2471379.44,1997519.18,2104170.27
2019-09-15,2704686.82,2355812.0,2355376.75
2019-09-16,3377677.52,2791130.76,3056070.46
2019-09-17,2208634.91,1744369.7,1901278.99
2019-09-18,2218355.01,1882890.12,1872520.36
2019-09-19,2750834.47,2182071.49,2383301.79
2019-09-20,1849923.37,1594500.69,1616131.82
2019-09-21,3723308.64,3140374.62,3312576.87
2019-09-22,3164897.45,2652533.94,2715456.74
2019-09-23,3099449.09,2498744.17,2787237.94
2019-09-24,2947408.34,2254479.65,2515101.0
2019-09-25,2898334.29,2412224.42,2483117.25
2019-09-26,2908501.91,2290919.88,2610054.46
2019-09-27,3950186.78,3209873.43,3564014.93
2019-09-28,3814692.18,3146669.46,3453282.93
2019-09-29,4292493.62,3573606.76,3763429.08
2019-09-30,4319120.35,3652737.43,3566624.12
2019-10-01,3461580.0,2820890.2199999997,2846842.32
2019-10-02,1385364.76,1258082.0,1073130.28
2019-10-03,1326788.68,1258061.93,1033086.86
2019-10-04,1866207.62,1824782.66,1478185.6
2019-10-05,1911023.55,1709425.05,1500730.35
2019-10-06,2387439.44,2178539.39,1819262.68
2019-10-07,1999285.69,1863660.33,1511800.84
2019-10-08,1470915.7,1434501.66,1203719.05
2019-10-09,1397689.65,1224645.78,1162543.67
2019-10-10,1458507.56,1431634.58,1177103.47
2019-10-11,2040409.76,1839024.22,1602691.87
2019-10-12,1557560.26,1457692.1,1243446.67
2019-10-13,2002257.12,1807675.78,1582043.04
2019-10-14,1775994.7,1682210.19,1462978.37
2019-10-15,2018887.59,1916633.46,1548517.17
2019-10-16,1464108.41,1442130.2,1141541.16
2019-10-17,1372058.65,1257518.58,1046890.17
2019-10-18,1653633.26,1231987.83,1278811.6
2019-10-19,2811323.63,2413097.08,2269521.38
2019-10-20,2844841.01,2319082.99,2392660.05
2019-10-21,2711153.32,2325156.9,2148763.37
2019-10-22,2214683.33,1978393.47,1838977.01
2019-10-23,1759141.45,1663712.6600000001,1358481.77
2019-10-24,2022900.04,1873835.84,1666320.71
2019-10-25,3187144.16,2754347.58,2421364.94
2019-10-26,2566324.34,2344205.29,2091249.47
2019-10-27,2753908.73,2599487.9,2215124.51
2019-10-28,4549329.18,4253213.04,3685783.91
2019-10-29,4173624.95,3672193.29,3482498.58
2019-10-30,4011152.34,3837209.64,3303293.41
2019-10-31,3902622.14,3573725.27,3200919.46
2019-11-01,2457372.77,2415294.55,1859550.39
2019-11-02,1251673.78,1190524.59,1011108.33
2019-11-03,1429798.26,1413702.14,1038587.83
2019-11-04,1262571.36,1224034.21,995581.04
2019-11-05,1612667.27,1500160.6099999999,1321321.71
2019-11-06,1293265.9,1064228.52,977612.75
2019-11-07,1946539.7,1698451.53,1520179.67
2019-11-08,1109713.24,1031748.1900000001,903061.67
2019-11-09,2311380.72,2051969.73,1875909.56
2019-11-10,3011648.48,2593314.22,2352435.67
2019-11-11,2092297.23,1750942.0,1711092.76
2019-11-12,2105090.82,1940881.5,1720904.41
2019-11-13,2427345.64,2351750.42,1997625.77
2019-11-14,2269908.4,2117144.7199999997,1766713.41
2019-11-15,2141001.63,1909135.7,1662947.41
2019-11-16,1941582.58,1711672.66,1536690.27
2019-11-17,2590750.35,2280326.2,2104287.3
2019-11-18,2099691.1,1930394.44,1835944.86
2019-11-19,1303736.25,1232909.49,1077699.56
2019-11-20,1211508.93,1020562.12,1056017.89
2019-11-21,1758120.57,1257836.45,1675422.59
2019-11-22,1717259.82,1236069.18,1683212.87
2019-11-23,1275541.97,995875.78,1314745.82
2019-11-24,1513582.11,1064283.42,1601636.32
2019-11-25,1823713.36,1324099.66,1796200.75
2019-11-26,1658805.72,1245022.75,1632988.64
2019-11-27,1673862.79,1150620.74,1730384.96
2019-11-28,2283224.58,1531070.08,2385990.97
2019-11-29,1727675.92,1227249.68,1763358.52
2019-11-30,1706944.78,1278882.83,1590980.52
2019-12-01,1570052.1,1162314.13,1541270.84
2019-12-02,939051.09,748226.08,913949.28
2019-12-03,1049432.49,802434.21,1050128.15
2019-12-04,808148.29,644397.46,776278.66
2019-12-05,584316.21,448043.55,549261.88
2019-12-06,1028672.61,631513.48,965955.9
2019-12-07,1004670.88,792967.28,991134.01
2019-12-08,992442.58,727239.74,1015934.13
2019-12-09,1419175.87,1067559.1,1414450.62
2019-12-10,902926.09,694460.28,843652.61
2019-12-11,1013400.28,766886.63,984737.87
2019-12-12,928048.97,697817.1900000001,925066.67
2019-12-13,1377941.74,1018554.0700000001,1350365.69
2019-12-14,1133983.1,833807.28,1100467.71
2019-12-15,1178357.1,938510.71,1177403.13
2019-12-16,2441615.29,1812600.89,2435335.9
2019-12-17,1509802.09,1124542.28,1466889.03
2019-12-18,1081751.46,831245.42,1118946.01
2019-12-19,1755344.65,1191829.5,1729566.17
2019-12-20,1591897.49,1178945.28,1519651.21
2019-12-21,1604411.0,1197970.24,1557139.8
2019-12-22,1998393.15,1443706.6,2053342.91
2019-12-23,1553261.7,1154119.77,1489890.38
2019-12-24,1516895.67,1058403.44,1497007.31
2019-12-25,1299670.93,993479.1699999999,1288364.93
2019-12-26,962186.25,723687.4199999999,831064.78
2019-12-27,2014300.3,1468770.56,2077708.75
2019-12-28,3502828.06,2477117.58,3565984.26
2019-12-29,3313547.73,2341945.85,3269447.73
2019-12-30,3576704.95,2468777.57,3493583.35
2019-12-31,2778326.07,1990228.36,2777906.18
2020-01-01,1871817.88,1468929.59,1823332.03
2020-01-02,306693.87,217498.04,273455.38
2020-01-03,766406.86,600739.86,609099.87
2020-01-04,888245.03,781461.92,704147.35
2020-01-05,1285208.07,969898.1,1020467.61
2020-01-06,970782.47,934410.61,779316.08
2020-01-07,764267.46,764267.46,602605.56
2020-01-08,1107287.26,988661.37,894624.14
2020-01-09,1056334.6,1022606.9500000001,871321.63
2020-01-10,1052535.45,1011889.29,809623.15
2020-01-11,1482481.4,1211004.92,1217653.88
2020-01-12,1377373.92,1211868.69,1076992.76
2020-01-13,1823598.04,1313122.26,1448101.5
2020-01-14,1243925.22,1201158.45,978766.56
2020-01-15,1380005.06,1248308.1300000001,1018100.72
2020-01-16,1030944.9,1009354.63,795470.95
2020-01-17,1830660.94,1744570.18,1431085.31
2020-01-18,1766837.19,1690097.67,1324243.87
2020-01-19,1524971.65,1458943.45,1235381.65
2020-01-20,1754063.39,1654215.75,1357099.14
2020-01-21,1339757.99,1267796.15,1058996.46
2020-01-22,1519425.6,1485009.53,1259362.61
2020-01-23,1004242.27,997140.71,765471.69
2020-01-24,1704378.2,1533062.07,1375285.81
2020-01-25,1822074.98,1662564.8699999999,1406914.83
2020-01-26,2456410.62,2322777.81,1973809.59
2020-01-27,3063079.4,2749201.4,2398030.81
2020-01-28,2756106.46,2564291.0,2116903.62
2020-01-29,2649423.01,2328908.49,2056424.25
2020-01-30,2487204.75,2233249.58,2078176.85
2020-01-31,1641713.06,1469821.17,1229647.19
2020-02-01,1463943.76,1420265.14,1142123.1
2020-02-02,1093114.88,1023683.5700000001,845764.23
2020-02-03,1316072.4,1286345.68,1043180.49
2020-02-04,1029616.88,961898.66,806175.81
2020-02-05,1584431.42,1313450.06,1282491.8
2020-02-06,1426441.72,1320599.52,1176781.21
2020-02-07,1459386.86,1215193.3599999999,1149577.39
2020-02-08,2184212.09,1945113.29,1826022.53
2020-02-09,2055783.58,1883850.1199999999,1523755.95
2020-02-10,2291998.17,2223854.93,1847054.74
2020-02-11,1213349.37,1069835.28,971610.69
2020-02-12,1321005.73,1157346.3900000001,1096334.73
2020-02-13,1581431.75,1249514.42,1352362.12
